id,product_id,sku,product_name,almacen_id,proveedor_id,tipo_movimiento_id,fecha,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
42887,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM002,,SALIDA_VENTA,2023-12-22,2.0,118.6,237.19,82.0,80.0,ORDEN-46392,Venta orden #46392
42888,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM002,,SALIDA_VENTA,2023-12-22,2.0,109.72,219.43,1153.0,1151.0,ORDEN-46392,Venta orden #46392
42889,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,1.0,66.97,66.97,958.0,957.0,ORDEN-3088,Venta orden #3088
42890,27,5BM69,ADIDAS SUPERSTAR FOUNDATION,ALM003,,SALIDA_VENTA,2023-12-22,4.0,95.23,380.93,742.0,738.0,ORDEN-3088,Venta orden #3088
42891,3,1GB82,CONVERSE CHUCK TAYLOR ALL STAR NEGRO,ALM003,,SALIDA_VENTA,2023-12-22,1.0,84.28,84.28,700.0,699.0,ORDEN-146257,Venta orden #146257
42892,32,5TJ23,ADIDAS FORUM LOW CLEAN,ALM002,,SALIDA_VENTA,2023-12-22,2.0,114.64,229.27,969.0,967.0,ORDEN-146257,Venta orden #146257
42893,55,8VS71,PUMA SPEED CAT OG SPARCO,ALM001,,SALIDA_VENTA,2023-12-22,5.0,71.42,357.09,66.0,61.0,ORDEN-146257,Venta orden #146257
42894,62,TAG2,ADIDAS DAME 8 EXTPLY,ALM003,,SALIDA_VENTA,2023-12-22,3.0,99.19,297.58,8.0,5.0,ORDEN-146257,Venta orden #146257
42895,9,2JV62,TIMBERLAND 6-INCH PREMIUM BOOT CAMEL,ALM003,,SALIDA_VENTA,2023-12-22,1.0,82.63,82.63,899.0,898.0,ORDEN-171919,Venta orden #171919
42896,10,2LM04,DR. MARTENS 1460 ORIGINAL NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,3.0,110.62,331.85,725.0,722.0,ORDEN-171919,Venta orden #171919
42897,19,3TU20,JORDAN 4 RETRO SE BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,5.0,108.55,542.73,600.0,595.0,ORDEN-171919,Venta orden #171919
42898,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM002,,SALIDA_VENTA,2023-12-22,1.0,112.87,112.87,892.0,891.0,ORDEN-171919,Venta orden #171919
42899,64,2EW02,CONVERSE WEAPON CX MID,ALM001,,SALIDA_VENTA,2023-12-22,2.0,79.72,159.44,821.0,819.0,ORDEN-171919,Venta orden #171919
42900,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM002,,SALIDA_VENTA,2023-12-22,2.0,88.37,176.75,776.0,774.0,ORDEN-98899,Venta orden #98899
42901,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM002,,SALIDA_VENTA,2023-12-22,2.0,103.74,207.48,80.0,78.0,ORDEN-98899,Venta orden #98899
42902,32,5TJ23,ADIDAS FORUM LOW CLEAN,ALM002,,SALIDA_VENTA,2023-12-22,5.0,71.87,359.37,967.0,962.0,ORDEN-98899,Venta orden #98899
42903,52,8NN54,ADIDAS ALPHABOOST V1 CORE,ALM003,,SALIDA_VENTA,2023-12-22,5.0,68.88,344.4,27.0,22.0,ORDEN-98899,Venta orden #98899
42904,61,TAG1,NIKE KYRIE 8 INFINITY,ALM002,,SALIDA_VENTA,2023-12-22,1.0,94.52,94.52,1034.0,1033.0,ORDEN-98899,Venta orden #98899
42905,22,4HC51,ADIDAS GAZELLE VINTAGE AZUL,ALM002,,SALIDA_VENTA,2023-12-22,3.0,111.88,335.63,873.0,870.0,ORDEN-114792,Venta orden #114792
42906,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,4.0,100.82,403.3,813.0,809.0,ORDEN-114792,Venta orden #114792
42907,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM002,,SALIDA_VENTA,2023-12-22,1.0,109.84,109.84,747.0,746.0,ORDEN-114792,Venta orden #114792
42908,37,6GH85,ADIDAS ZX 2K BOOST GRIS,ALM003,,SALIDA_VENTA,2023-12-22,3.0,72.04,216.13,960.0,957.0,ORDEN-114792,Venta orden #114792
42909,3,1GB82,CONVERSE CHUCK TAYLOR ALL STAR NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,5.0,102.56,512.79,52.0,47.0,ORDEN-59541,Venta orden #59541
42910,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM001,,SALIDA_VENTA,2023-12-22,1.0,92.47,92.47,23.0,22.0,ORDEN-59541,Venta orden #59541
42911,36,6BC45,NIKE SB DUNK HIGH PRO,ALM003,,SALIDA_VENTA,2023-12-22,3.0,83.43,250.29,1408.0,1405.0,ORDEN-59541,Venta orden #59541
42912,22,4HC51,ADIDAS GAZELLE VINTAGE AZUL,ALM002,,SALIDA_VENTA,2023-12-22,3.0,74.77,224.3,870.0,867.0,ORDEN-60676,Venta orden #60676
42913,23,4HJ92,VANS ERA CLASSIC NEGRO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,67.21,67.21,1154.0,1153.0,ORDEN-60676,Venta orden #60676
42914,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM002,,SALIDA_VENTA,2023-12-22,4.0,95.71,382.82,1308.0,1304.0,ORDEN-60676,Venta orden #60676
42915,35,5XY10,PUMA FUTURE Z 1.1 NEYMAR,ALM001,,SALIDA_VENTA,2023-12-22,4.0,89.74,358.94,378.0,374.0,ORDEN-51905,Venta orden #51905
42916,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM002,,SALIDA_VENTA,2023-12-22,2.0,71.1,142.2,148.0,146.0,ORDEN-51905,Venta orden #51905
42917,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,118.56,474.24,575.0,571.0,ORDEN-110532,Venta orden #110532
42918,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-22,4.0,96.64,386.54,919.0,915.0,ORDEN-110532,Venta orden #110532
42919,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM002,,SALIDA_VENTA,2023-12-22,2.0,73.65,147.3,279.0,277.0,ORDEN-169633,Venta orden #169633
42920,12,2TK59,ADIDAS STAN SMITH VERDE,ALM003,,SALIDA_VENTA,2023-12-22,5.0,105.73,528.63,588.0,583.0,ORDEN-169633,Venta orden #169633
42921,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM001,,SALIDA_VENTA,2023-12-22,4.0,76.18,304.73,956.0,952.0,ORDEN-169633,Venta orden #169633
42922,8,2JD90,REEBOK CLASSIC LEATHER BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,102.77,102.77,127.0,126.0,ORDEN-64219,Venta orden #64219
42923,54,8UF78,CONVERSE CT ALL STAR HI OPTICAL,ALM002,,SALIDA_VENTA,2023-12-22,4.0,89.83,359.3,742.0,738.0,ORDEN-64219,Venta orden #64219
42924,2,1AB92,ADIDAS ULTRABOOST 22 BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,4.0,101.93,407.74,1145.0,1141.0,ORDEN-97595,Venta orden #97595
42925,19,3TU20,JORDAN 4 RETRO SE BLANCO,ALM002,,SALIDA_VENTA,2023-12-22,4.0,102.83,411.31,580.0,576.0,ORDEN-97595,Venta orden #97595
42926,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM001,,SALIDA_VENTA,2023-12-22,3.0,117.95,353.84,1015.0,1012.0,ORDEN-97595,Venta orden #97595
42927,2,1AB92,ADIDAS ULTRABOOST 22 BLANCO,ALM002,,SALIDA_VENTA,2023-12-22,1.0,112.36,112.36,354.0,353.0,ORDEN-67410,Venta orden #67410
42928,16,3JK90,NIKE REACT ELEMENT 55 GRIS,ALM002,,SALIDA_VENTA,2023-12-22,4.0,118.61,474.46,389.0,385.0,ORDEN-67410,Venta orden #67410
42929,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM001,,SALIDA_VENTA,2023-12-22,1.0,76.4,76.4,154.0,153.0,ORDEN-67410,Venta orden #67410
42930,37,6GH85,ADIDAS ZX 2K BOOST GRIS,ALM002,,SALIDA_VENTA,2023-12-22,5.0,88.66,443.28,1152.0,1147.0,ORDEN-67410,Venta orden #67410
42931,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM001,,SALIDA_VENTA,2023-12-22,2.0,80.84,161.68,1291.0,1289.0,ORDEN-67410,Venta orden #67410
42932,1,0RT28,NIKE AIR MAX 270 NEGRO,ALM001,,SALIDA_VENTA,2023-12-22,2.0,114.34,228.67,897.0,895.0,ORDEN-24972,Venta orden #24972
42933,9,2JV62,TIMBERLAND 6-INCH PREMIUM BOOT CAMEL,ALM002,,SALIDA_VENTA,2023-12-22,1.0,93.98,93.98,995.0,994.0,ORDEN-24972,Venta orden #24972
42934,41,6UK81,NIKE PEGASUS 39 RUNNING,ALM003,,SALIDA_VENTA,2023-12-22,2.0,79.0,158.0,961.0,959.0,ORDEN-24972,Venta orden #24972
42935,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM002,,SALIDA_VENTA,2023-12-22,5.0,66.48,332.4,146.0,141.0,ORDEN-24972,Venta orden #24972
42936,54,8UF78,CONVERSE CT ALL STAR HI OPTICAL,ALM001,,SALIDA_VENTA,2023-12-22,2.0,82.74,165.48,866.0,864.0,ORDEN-24972,Venta orden #24972
42937,15,3JK76,PUMA CALI SPORT MIX ROSA,ALM001,,SALIDA_VENTA,2023-12-22,2.0,88.72,177.43,89.0,87.0,ORDEN-54962,Venta orden #54962
42938,22,4HC51,ADIDAS GAZELLE VINTAGE AZUL,ALM002,,SALIDA_VENTA,2023-12-22,4.0,106.01,424.06,867.0,863.0,ORDEN-54962,Venta orden #54962
42939,1,0RT28,NIKE AIR MAX 270 NEGRO,ALM001,,SALIDA_VENTA,2023-12-22,4.0,84.35,337.39,895.0,891.0,ORDEN-78655,Venta orden #78655
42940,46,7NQ22,NIKE AIR MAX 90 INFRARED,ALM001,,SALIDA_VENTA,2023-12-22,5.0,108.36,541.8,915.0,910.0,ORDEN-78655,Venta orden #78655
42941,35,5XY10,PUMA FUTURE Z 1.1 NEYMAR,ALM002,,SALIDA_VENTA,2023-12-22,3.0,103.6,310.81,1315.0,1312.0,ORDEN-28597,Venta orden #28597
42942,39,6PM40,JORDAN 3 RETRO OG WHITE CEMENT,ALM003,,SALIDA_VENTA,2023-12-22,3.0,72.91,218.72,48.0,45.0,ORDEN-28597,Venta orden #28597
42943,44,7BS72,CONVERSE PRO LEATHER OX,ALM002,,SALIDA_VENTA,2023-12-22,4.0,81.61,326.42,857.0,853.0,ORDEN-28597,Venta orden #28597
42944,58,9OL25,NEW BALANCE FUELCELL TC ELITE,ALM002,,SALIDA_VENTA,2023-12-22,3.0,109.67,329.02,375.0,372.0,ORDEN-28597,Venta orden #28597
42945,63,TAG3,VANS MTE-1 HI GORE-TEX,ALM003,,SALIDA_VENTA,2023-12-22,2.0,81.78,163.56,213.0,211.0,ORDEN-28597,Venta orden #28597
42946,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,4.0,99.41,397.63,957.0,953.0,ORDEN-14758,Venta orden #14758
42947,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM001,,SALIDA_VENTA,2023-12-22,4.0,108.94,435.77,1023.0,1019.0,ORDEN-14758,Venta orden #14758
42948,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM002,,SALIDA_VENTA,2023-12-22,1.0,84.58,84.58,78.0,77.0,ORDEN-176434,Venta orden #176434
42949,44,7BS72,CONVERSE PRO LEATHER OX,ALM003,,SALIDA_VENTA,2023-12-22,5.0,90.75,453.75,7.0,2.0,ORDEN-176434,Venta orden #176434
42950,7,2JD29,JORDAN 1 RETRO HIGH OG ROJO,ALM002,,SALIDA_VENTA,2023-12-22,1.0,101.15,101.15,70.0,69.0,ORDEN-12346,Venta orden #12346
42951,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM002,,SALIDA_VENTA,2023-12-22,2.0,96.17,192.34,1193.0,1191.0,ORDEN-12346,Venta orden #12346
42952,32,5TJ23,ADIDAS FORUM LOW CLEAN,ALM003,,SALIDA_VENTA,2023-12-22,2.0,78.66,157.32,78.0,76.0,ORDEN-147952,Venta orden #147952
42953,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM001,,SALIDA_VENTA,2023-12-22,3.0,67.0,201.01,1380.0,1377.0,ORDEN-147952,Venta orden #147952
42954,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM001,,SALIDA_VENTA,2023-12-22,4.0,95.87,383.47,1289.0,1285.0,ORDEN-147952,Venta orden #147952
42955,36,6BC45,NIKE SB DUNK HIGH PRO,ALM002,,SALIDA_VENTA,2023-12-22,2.0,93.02,186.04,728.0,726.0,ORDEN-182651,Venta orden #182651
42956,48,7YV41,NEW BALANCE 327 CASABLANCA,ALM002,,SALIDA_VENTA,2023-12-22,4.0,106.94,427.75,1065.0,1061.0,ORDEN-182651,Venta orden #182651
42957,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM002,,SALIDA_VENTA,2023-12-22,1.0,83.82,83.82,112.0,111.0,ORDEN-182651,Venta orden #182651
42958,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM001,,SALIDA_VENTA,2023-12-22,1.0,70.82,70.82,1285.0,1284.0,ORDEN-182651,Venta orden #182651
42959,64,2EW02,CONVERSE WEAPON CX MID,ALM001,,SALIDA_VENTA,2023-12-22,1.0,82.12,82.12,819.0,818.0,ORDEN-182651,Venta orden #182651
42960,15,3JK76,PUMA CALI SPORT MIX ROSA,ALM003,,SALIDA_VENTA,2023-12-22,3.0,107.99,323.96,1145.0,1142.0,ORDEN-61587,Venta orden #61587
42961,17,3LV37,ADIDAS NMD_R1 V2 NEGRO,ALM003,,SALIDA_VENTA,2023-12-22,1.0,101.94,101.94,495.0,494.0,ORDEN-61587,Venta orden #61587
42962,53,8TF72,VANS COMFYCUSH ERA TRUE WHITE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,68.83,275.33,258.0,254.0,ORDEN-61587,Venta orden #61587
42963,6,2CF67,NEW BALANCE 990V5 GRIS,ALM002,,SALIDA_VENTA,2023-12-22,3.0,90.29,270.86,463.0,460.0,ORDEN-117423,Venta orden #117423
42964,41,6UK81,NIKE PEGASUS 39 RUNNING,ALM003,,SALIDA_VENTA,2023-12-22,2.0,73.63,147.25,959.0,957.0,ORDEN-117423,Venta orden #117423
42965,51,8LG34,NIKE AIR MAX 97 SILVER BULLET,ALM003,,SALIDA_VENTA,2023-12-22,2.0,98.6,197.21,1208.0,1206.0,ORDEN-117423,Venta orden #117423
42966,23,4HJ92,VANS ERA CLASSIC NEGRO,ALM003,,SALIDA_VENTA,2023-12-22,5.0,84.79,423.96,349.0,344.0,ORDEN-73360,Venta orden #73360
42967,25,4PJ19,PUMA SUEDE CLASSIC XXI ROJO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,118.37,118.37,324.0,323.0,ORDEN-73360,Venta orden #73360
42968,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,88.03,88.03,37.0,36.0,ORDEN-73360,Venta orden #73360
42969,33,5TU10,VANS SLIP-ON PRO CHECKER,ALM003,,SALIDA_VENTA,2023-12-22,3.0,119.54,358.63,277.0,274.0,ORDEN-73360,Venta orden #73360
42970,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM003,,SALIDA_VENTA,2023-12-22,2.0,68.36,136.72,498.0,496.0,ORDEN-73360,Venta orden #73360
42971,1,0RT28,NIKE AIR MAX 270 NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,4.0,95.91,383.64,1048.0,1044.0,ORDEN-51067,Venta orden #51067
42972,3,1GB82,CONVERSE CHUCK TAYLOR ALL STAR NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,4.0,99.07,396.29,47.0,43.0,ORDEN-51067,Venta orden #51067
42973,20,3UK92,REEBOK NANO X1 NEGRO,ALM001,,SALIDA_VENTA,2023-12-22,2.0,104.26,208.51,973.0,971.0,ORDEN-51067,Venta orden #51067
42974,47,7TY55,ADIDAS CONTINENTAL 80 PRIDE,ALM001,,SALIDA_VENTA,2023-12-22,5.0,118.67,593.37,1019.0,1014.0,ORDEN-51067,Venta orden #51067
42975,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM003,,SALIDA_VENTA,2023-12-22,5.0,86.3,431.52,1005.0,1000.0,ORDEN-51067,Venta orden #51067
42976,7,2JD29,JORDAN 1 RETRO HIGH OG ROJO,ALM001,,SALIDA_VENTA,2023-12-22,3.0,109.03,327.1,566.0,563.0,ORDEN-190467,Venta orden #190467
42977,34,5UB78,CONVERSE JACK PURCELL SIGNATURE,ALM001,,SALIDA_VENTA,2023-12-22,2.0,117.44,234.89,176.0,174.0,ORDEN-190467,Venta orden #190467
42978,45,7NM98,PUMA RALPH SAMPSON LO RETRO,ALM001,,SALIDA_VENTA,2023-12-22,2.0,110.07,220.14,1293.0,1291.0,ORDEN-190467,Venta orden #190467
42979,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,2.0,75.23,150.46,953.0,951.0,ORDEN-131797,Venta orden #131797
42980,41,6UK81,NIKE PEGASUS 39 RUNNING,ALM003,,SALIDA_VENTA,2023-12-22,1.0,97.39,97.39,957.0,956.0,ORDEN-131797,Venta orden #131797
42981,59,XS56,JORDAN WHY NOT ZER0.5 RUSS,ALM001,,SALIDA_VENTA,2023-12-22,1.0,77.36,77.36,1143.0,1142.0,ORDEN-131797,Venta orden #131797
42982,6,2CF67,NEW BALANCE 990V5 GRIS,ALM003,,SALIDA_VENTA,2023-12-22,2.0,81.26,162.53,1080.0,1078.0,ORDEN-17539,Venta orden #17539
42983,9,2JV62,TIMBERLAND 6-INCH PREMIUM BOOT CAMEL,ALM001,,SALIDA_VENTA,2023-12-22,1.0,74.71,74.71,55.0,54.0,ORDEN-17539,Venta orden #17539
42984,11,2RW93,NIKE AIR FORCE 1 '07 BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,4.0,118.09,472.34,1305.0,1301.0,ORDEN-17539,Venta orden #17539
42985,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM002,,SALIDA_VENTA,2023-12-22,4.0,93.1,372.38,774.0,770.0,ORDEN-17539,Venta orden #17539
42986,36,6BC45,NIKE SB DUNK HIGH PRO,ALM002,,SALIDA_VENTA,2023-12-22,5.0,116.9,584.52,726.0,721.0,ORDEN-17539,Venta orden #17539
42987,16,3JK90,NIKE REACT ELEMENT 55 GRIS,ALM003,,SALIDA_VENTA,2023-12-22,5.0,81.05,405.24,36.0,31.0,ORDEN-176579,Venta orden #176579
42988,20,3UK92,REEBOK NANO X1 NEGRO,ALM001,,SALIDA_VENTA,2023-12-22,4.0,106.55,426.22,971.0,967.0,ORDEN-176579,Venta orden #176579
42989,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,90.88,363.5,571.0,567.0,ORDEN-176579,Venta orden #176579
42990,24,4KL66,CONVERSE RUN STAR HIKE NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,4.0,96.06,384.24,1300.0,1296.0,ORDEN-176579,Venta orden #176579
42991,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM002,,SALIDA_VENTA,2023-12-22,3.0,113.69,341.08,1304.0,1301.0,ORDEN-176579,Venta orden #176579
42992,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM002,,SALIDA_VENTA,2023-12-22,5.0,86.26,431.31,277.0,272.0,ORDEN-171509,Venta orden #171509
42993,38,6LJ54,NEW BALANCE FRESH FOAM X MORE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,73.11,292.44,290.0,286.0,ORDEN-171509,Venta orden #171509
42994,20,3UK92,REEBOK NANO X1 NEGRO,ALM003,,SALIDA_VENTA,2023-12-22,5.0,108.05,540.24,1138.0,1133.0,ORDEN-117485,Venta orden #117485
42995,26,4QI22,NIKE DUNK LOW RETRO PANDA,ALM003,,SALIDA_VENTA,2023-12-22,1.0,68.29,68.29,356.0,355.0,ORDEN-117485,Venta orden #117485
42996,49,8BC37,JORDAN 5 RETRO STEALTH,ALM001,,SALIDA_VENTA,2023-12-22,5.0,88.12,440.61,1226.0,1221.0,ORDEN-117485,Venta orden #117485
42997,53,8TF72,VANS COMFYCUSH ERA TRUE WHITE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,87.37,349.49,254.0,250.0,ORDEN-117485,Venta orden #117485
42998,27,5BM69,ADIDAS SUPERSTAR FOUNDATION,ALM001,,SALIDA_VENTA,2023-12-22,4.0,92.29,369.14,146.0,142.0,ORDEN-32147,Venta orden #32147
42999,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM002,,SALIDA_VENTA,2023-12-22,1.0,87.58,87.58,141.0,140.0,ORDEN-32147,Venta orden #32147
43000,55,8VS71,PUMA SPEED CAT OG SPARCO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,114.01,114.01,61.0,60.0,ORDEN-32147,Venta orden #32147
43001,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM002,,SALIDA_VENTA,2023-12-22,1.0,72.03,72.03,770.0,769.0,ORDEN-163782,Venta orden #163782
43002,37,6GH85,ADIDAS ZX 2K BOOST GRIS,ALM003,,SALIDA_VENTA,2023-12-22,3.0,106.6,319.79,957.0,954.0,ORDEN-163782,Venta orden #163782
43003,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,3.0,73.63,220.9,1168.0,1165.0,ORDEN-65329,Venta orden #65329
43004,56,9GQ28,NIKE ZOOM FREAK 3 GIANNIS,ALM002,,SALIDA_VENTA,2023-12-22,5.0,77.7,388.5,1301.0,1296.0,ORDEN-65329,Venta orden #65329
43005,57,9OK21,ADIDAS X SPEEDFLOW.1 FG,ALM003,,SALIDA_VENTA,2023-12-22,3.0,70.65,211.95,496.0,493.0,ORDEN-65329,Venta orden #65329
43006,16,3JK90,NIKE REACT ELEMENT 55 GRIS,ALM003,,SALIDA_VENTA,2023-12-22,1.0,68.68,68.68,31.0,30.0,ORDEN-106640,Venta orden #106640
43007,52,8NN54,ADIDAS ALPHABOOST V1 CORE,ALM003,,SALIDA_VENTA,2023-12-22,5.0,118.7,593.49,22.0,17.0,ORDEN-106640,Venta orden #106640
43008,6,2CF67,NEW BALANCE 990V5 GRIS,ALM002,,SALIDA_VENTA,2023-12-22,1.0,109.73,109.73,460.0,459.0,ORDEN-177825,Venta orden #177825
43009,29,5GF68,JORDAN 11 RETRO LOW BRED,ALM001,,SALIDA_VENTA,2023-12-22,3.0,69.4,208.19,1012.0,1009.0,ORDEN-177825,Venta orden #177825
43010,39,6PM40,JORDAN 3 RETRO OG WHITE CEMENT,ALM001,,SALIDA_VENTA,2023-12-22,3.0,66.32,198.97,575.0,572.0,ORDEN-177825,Venta orden #177825
43011,61,TAG1,NIKE KYRIE 8 INFINITY,ALM001,,SALIDA_VENTA,2023-12-22,5.0,70.76,353.79,763.0,758.0,ORDEN-177825,Venta orden #177825
43012,5,1TB10,PUMA RS-X SNEAKERS AZUL,ALM003,,SALIDA_VENTA,2023-12-22,1.0,107.29,107.29,132.0,131.0,ORDEN-147295,Venta orden #147295
43013,6,2CF67,NEW BALANCE 990V5 GRIS,ALM001,,SALIDA_VENTA,2023-12-22,2.0,99.81,199.62,866.0,864.0,ORDEN-147295,Venta orden #147295
43014,18,3RE23,NEW BALANCE 574 CORE NAVY,ALM003,,SALIDA_VENTA,2023-12-22,2.0,71.29,142.58,85.0,83.0,ORDEN-147295,Venta orden #147295
43015,48,7YV41,NEW BALANCE 327 CASABLANCA,ALM001,,SALIDA_VENTA,2023-12-22,5.0,113.18,565.92,1100.0,1095.0,ORDEN-147295,Venta orden #147295
43016,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM003,,SALIDA_VENTA,2023-12-22,5.0,109.84,549.18,411.0,406.0,ORDEN-147295,Venta orden #147295
43017,11,2RW93,NIKE AIR FORCE 1 '07 BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,2.0,111.95,223.91,1301.0,1299.0,ORDEN-100502,Venta orden #100502
43018,14,3ET67,CONVERSE ONE STAR PRO BLANCO,ALM003,,SALIDA_VENTA,2023-12-22,5.0,105.93,529.65,951.0,946.0,ORDEN-100502,Venta orden #100502
43019,32,5TJ23,ADIDAS FORUM LOW CLEAN,ALM003,,SALIDA_VENTA,2023-12-22,3.0,105.64,316.93,76.0,73.0,ORDEN-100502,Venta orden #100502
43020,49,8BC37,JORDAN 5 RETRO STEALTH,ALM002,,SALIDA_VENTA,2023-12-22,5.0,85.24,426.18,1201.0,1196.0,ORDEN-100502,Venta orden #100502
43021,10,2LM04,DR. MARTENS 1460 ORIGINAL NEGRO,ALM002,,SALIDA_VENTA,2023-12-22,3.0,80.54,241.61,722.0,719.0,ORDEN-186988,Venta orden #186988
43022,12,2TK59,ADIDAS STAN SMITH VERDE,ALM003,,SALIDA_VENTA,2023-12-22,5.0,90.17,450.84,583.0,578.0,ORDEN-186988,Venta orden #186988
43023,45,7NM98,PUMA RALPH SAMPSON LO RETRO,ALM001,,SALIDA_VENTA,2023-12-22,2.0,105.38,210.77,1291.0,1289.0,ORDEN-186988,Venta orden #186988
43024,2,1AB92,ADIDAS ULTRABOOST 22 BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,3.0,97.71,293.13,1141.0,1138.0,ORDEN-188830,Venta orden #188830
43025,36,6BC45,NIKE SB DUNK HIGH PRO,ALM002,,SALIDA_VENTA,2023-12-22,1.0,78.7,78.7,721.0,720.0,ORDEN-188830,Venta orden #188830
43026,40,6UB33,REEBOK CLUB C 85 VINTAGE,ALM003,,SALIDA_VENTA,2023-12-22,2.0,103.61,207.23,277.0,275.0,ORDEN-188830,Venta orden #188830
43027,43,7BS71,VANS SK8-HI MTE WATERPROOF,ALM003,,SALIDA_VENTA,2023-12-22,3.0,111.74,335.23,288.0,285.0,ORDEN-188830,Venta orden #188830
43028,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM003,,SALIDA_VENTA,2023-12-22,4.0,107.84,431.35,567.0,563.0,ORDEN-106319,Venta orden #106319
43029,64,2EW02,CONVERSE WEAPON CX MID,ALM003,,SALIDA_VENTA,2023-12-22,2.0,77.66,155.32,36.0,34.0,ORDEN-106319,Venta orden #106319
43030,21,3YB32,NIKE BLAZER MID '77 VINTAGE,ALM001,,SALIDA_VENTA,2023-12-22,2.0,70.66,141.32,5.0,3.0,ORDEN-164886,Venta orden #164886
43031,31,5IF41,NIKE CORTEZ BASIC BLANCO,ALM001,,SALIDA_VENTA,2023-12-22,1.0,112.7,112.7,36.0,35.0,ORDEN-164886,Venta orden #164886
43032,44,7BS72,CONVERSE PRO LEATHER OX,ALM003,PROV008,ENTRADA_COMPRA,2023-12-14,100.0,90.17,9016.8,2.0,102.0,COMP-043032,Reabastecimiento de CONVERSE PRO LEATHER OX
43033,44,7BS72,CONVERSE PRO LEATHER OX,ALM003,,SALIDA_VENTA,2023-12-22,5.0,90.17,450.84,102.0,97.0,ORDEN-164886,Venta orden #164886
43034,50,8DO33,REEBOK INSTAPUMP FURY OG,ALM003,,SALIDA_VENTA,2023-12-22,4.0,83.77,335.09,406.0,402.0,ORDEN-164886,Venta orden #164886
