ID_Compra,Producto_ID,SKU,Nombre_Producto,Proveedor,Fecha_Compra,Cantidad_Comprada,Precio_Unitario_USD,Total_Compra_USD,Stock_Acumulado,Costo_Promedio_USD,Tipo_Compra
530,31,5IF41,Sandalias Tipo Huarache Tradicionales,Diana Comercial,2024-07-03,118,6.6808510992,788.3404297056,1140,6.6808510992,Reposición
531,64,2EW02,Calzado Boxing Botín Competencia,Calzado Prada El Salvador,2024-07-04,114,8.669609609400004,988.3354954716004,1098,8.669609609400004,Reposición
532,28,5GE27,Sandalias Playa Flip-Flop Confort,Calzado Lexus,2024-07-05,110,6.474226838400001,712.1649522240001,1115,6.474226838400001,Reposición
533,42,6VC22,Sandalias Casual Verano Acolchadas,Adoc S.A. de C.V.,2024-07-06,129,6.435484789500001,830.1775378455002,1155,6.435484789500001,Reposición
534,16,3JK90,Calzado Golf Waterproof Premium,Calzado Lexus,2024-07-06,125,10.3226036958,1290.325461975,1121,10.3226036958,Reposición
535,8,2JD90,Calzado Boxing Botín Competencia,Almacenes Siman,2024-07-07,130,9.917964518400002,1289.3353873920003,1178,9.917964518400002,Reposición
536,41,6UK81,Zapatillas Tenis Clásicas Blancas,Almacenes Siman,2024-07-09,109,11.385857704500003,1241.0584897905003,1102,11.385857704500003,Reposición
537,29,5GF68,Calzado Fútbol Tacos Profesionales,Almacenes Siman,2024-07-10,122,8.824577804999999,1076.59849221,1199,8.824577804999999,Reposición
538,21,3YB32,Sandalias Plataforma Mujer Elegantes,Calzado Prada El Salvador,2024-07-10,110,8.747093707200001,962.1803077920001,1105,8.747093707200001,Reposición
539,51,8LG34,Botas Militares Tácticas Combat,Almacenes Siman,2024-07-14,111,12.681564006600004,1407.6536047326003,1120,12.681564006600004,Reposición
540,26,4QI22,Botas Fashion Urbanas Mujer,Mundo de Calzado,2024-07-14,130,13.1249452329,1706.242880277,1180,13.1249452329,Reposición
541,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Mundo de Calzado,2024-07-15,116,11.799106226100005,1368.6963222276006,1180,11.799106226100005,Reposición
542,5,1TB10,Botas Invierno Térmicas Impermeables,Diana Comercial,2024-07-17,121,13.0216331025,1575.6176054025,1141,13.0216331025,Reposición
543,43,7BS71,Zapatos Derby Clásicos Oficina,Mundo de Calzado,2024-07-19,128,10.7401568895,1374.740081856,1123,10.7401568895,Reposición
544,7,2JD29,Calzado Natación Acuático Grip,Calzado Prada El Salvador,2024-07-19,129,8.174572317900001,1054.5198290091,1125,8.174572317900001,Reposición
545,50,8DO33,Botas Chelsea Casual Premium,Almacenes Siman,2024-07-21,108,13.211038674900003,1426.7921768892004,1134,13.211038674900003,Reposición
546,11,2RW93,Zapatillas Slip-On Casual Relax,Hilasal (Hilandería de Centro América),2024-07-22,122,10.809031643099999,1318.7018604582,1178,10.809031643099999,Reposición
547,48,7YV41,Calzado Tenis Clay Court Especial,Calzado Prada El Salvador,2024-07-22,131,11.7259268004,1536.0964108524,1146,11.7259268004,Reposición
548,15,3JK76,Sandalias Cuero Artesanales Premium,Hilasal (Hilandería de Centro América),2024-07-24,108,8.230533055199999,888.8975699615999,1068,8.230533055199999,Reposición
549,47,7TY55,Zapatillas Walking Confort Plus,Diana Comercial,2024-07-24,117,11.605395981600001,1357.8313298472,1150,11.605395981600001,Reposición
550,59,XS56,Calzado Gym Training Multisport,Almacenes Siman,2024-07-26,126,11.4159904092,1438.4147915592,1133,11.4159904092,Reposición
551,60,WLCH1,Zapatillas Tenis Premium Leather,Payless ShoeSource El Salvador,2024-07-26,117,17.059415532300008,1995.951617279101,1163,17.059415532300008,Reposición
552,12,2TK59,Sandalias Gladiador Fashion Mujer,Mundo de Calzado,2024-07-31,110,6.147071758800002,676.1778934680002,1114,6.147071758800002,Reposición
553,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Diana Comercial,2024-08-02,107,13.6759432617,1463.3259290019,1149,13.6759432617,Reposición
554,40,6UB33,Calzado Volleyball Indoor Pro,Hilasal (Hilandería de Centro América),2024-08-05,118,11.4030763929,1345.5630143622,1218,11.4030763929,Reposición
555,54,8UF78,Zapatillas Casual Urbanas Confort,Almacenes Siman,2024-08-06,140,10.692805496400004,1496.9927694960006,1220,10.692805496400004,Reposición
556,46,7NQ22,Zapatos Piel Charol Eventos Formales,Adoc S.A. de C.V.,2024-08-06,131,12.5309004831,1641.5479632861,1152,12.5309004831,Reposición
557,55,8VS71,Zapatillas Lifestyle Urban Street,Adoc S.A. de C.V.,2024-08-07,130,10.206377549100004,1326.8290813830006,1222,10.206377549100004,Reposición
558,24,4KL66,Botas Senderismo Trail Explorer,Hilasal (Hilandería de Centro América),2024-08-08,129,14.6961505494,1895.8034208726,1206,14.6961505494,Reposición
559,45,7NM98,Sandalias Slides Confort Unisex,Hilasal (Hilandería de Centro América),2024-08-10,138,7.903377975600001,1090.6661606328,1252,7.903377975600001,Reposición
560,4,1GS46,Zapatillas Tenis Premium Leather,Adoc S.A. de C.V.,2024-08-10,118,12.660040646100004,1493.8847962398004,1128,12.660040646100004,Reposición
561,22,4HC51,Zapatillas Running Trail Mountain,Adoc S.A. de C.V.,2024-08-11,112,13.0775938398,1464.6905100576,1169,13.0775938398,Reposición
562,30,5GN30,Botas Montaña Hiking Adventure,Diana Comercial,2024-08-11,114,10.4990952519,1196.8968587166,1176,10.4990952519,Reposición
563,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Diana Comercial,2024-08-12,130,11.273936229900002,1465.6117098870002,1183,11.273936229900002,Reposición
564,61,TAG1,Botas Invierno Térmicas Impermeables,Adoc S.A. de C.V.,2024-08-12,117,13.538193754500002,1583.9686692765001,1142,13.538193754500002,Reposición
565,13,2WE71,Tacones Stiletto Mujer Elegantes,Calzado Lexus,2024-08-14,111,8.652390921000004,960.4153922310004,1135,8.652390921000004,Reposición
566,18,3RE23,Botas Motociclista Protección Total,Hilasal (Hilandería de Centro América),2024-08-15,112,11.519302539600003,1290.1618844352004,1208,11.519302539600003,Reposición
567,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Diana Comercial,2024-08-15,129,11.390162376600005,1469.3309465814007,1258,11.390162376600005,Reposición
568,37,6GH85,Calzado Ciclismo Clips Performance,Diana Comercial,2024-08-16,132,10.133198123400001,1337.5821522888002,1351,10.133198123400001,Reposición
569,6,2CF67,Botas Lluvia Impermeables Pro,Mundo de Calzado,2024-08-16,103,12.0487772079,1241.0240524137,1067,12.0487772079,Reposición
570,27,5BM69,Zapatillas Deportivas Running Pro,Calzado Prada El Salvador,2024-08-17,114,9.8232617322,1119.8518374708,1188,9.8232617322,Reposición
571,49,8BC37,Zapatillas Basketball High Top,Adoc S.A. de C.V.,2024-08-19,136,8.3898059229,1141.0136055144,1204,8.3898059229,Reposición
572,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Calzado Prada El Salvador,2024-08-19,109,11.424599753399999,1245.2813731206,1096,11.424599753399999,Reposición
573,58,9OL25,Botas Trabajo Punta Acero Seguridad,Calzado Prada El Salvador,2024-08-21,119,11.6441380305,1385.6524256295002,1139,11.6441380305,Reposición
574,34,5UB78,Zapatillas Skate Urban Style,Payless ShoeSource El Salvador,2024-08-22,127,9.642465503999999,1224.5931190079998,1268,9.642465503999999,Reposición
575,62,TAG2,Botas Lluvia Impermeables Pro,Diana Comercial,2024-08-23,129,15.410726118000001,1987.9836692220001,1137,15.410726118000001,Reposición
576,17,3LV37,Zapatillas Running Ligeras Performance,Hilasal (Hilandería de Centro América),2024-08-24,128,10.933867134,1399.534993152,1182,10.933867134,Reposición
577,39,6PM40,Tacones Plataforma Fiesta Mujer,Calzado Lexus,2024-08-25,114,8.686828297800002,990.2984259492002,1179,8.686828297800002,Reposición
578,44,7BS72,Zapatillas Training CrossFit Elite,Calzado Lexus,2024-08-28,114,12.7030873671,1448.1519598494,1268,12.7030873671,Reposición
579,2,1AB92,Botas Trabajo Punta Acero Seguridad,Diana Comercial,2024-09-02,110,10.679891480100004,1174.7880628110004,1291,10.679891480100004,Reposición
580,63,TAG3,Calzado Natación Acuático Grip,Payless ShoeSource El Salvador,2024-09-03,109,9.4918019805,1034.6064158745,1280,9.4918019805,Reposición
581,1,0RT28,Sandalias Deportivas Acuáticas,Calzado Prada El Salvador,2024-09-04,115,6.233165200800001,716.8139980920001,1309,6.233165200800001,Reposición
582,33,5TU10,Sandalias Sport Outdoor Trekking,Mundo de Calzado,2024-09-04,132,7.683839698500002,1014.2668402020003,1173,7.683839698500002,Reposición
583,31,5IF41,Sandalias Tipo Huarache Tradicionales,Almacenes Siman,2024-09-08,125,7.6321836333,954.0229541625,1265,7.6321836333,Reposición
584,16,3JK90,Calzado Golf Waterproof Premium,Hilasal (Hilandería de Centro América),2024-09-09,108,11.3729436882,1228.2779183256,1229,11.3729436882,Reposición
585,9,2JV62,Sandalias Ortopédicas Soporte Arco,Mundo de Calzado,2024-09-09,136,7.352379946799999,999.9236727647999,1353,7.352379946799999,Reposición
586,57,9OK21,Sandalias Deportivas Acuáticas,Hilasal (Hilandería de Centro América),2024-09-11,118,7.098404292900001,837.6117065622001,1302,7.098404292900001,Reposición
587,8,2JD90,Calzado Boxing Botín Competencia,Hilasal (Hilandería de Centro América),2024-09-12,121,9.2894823918,1124.0273694078,1299,9.2894823918,Reposición
588,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Almacenes Siman,2024-09-14,123,14.442174895500003,1776.3875121465003,1347,14.442174895500003,Reposición
589,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Mundo de Calzado,2024-09-14,110,14.8726421055,1635.990631605,1251,14.8726421055,Reposición
590,29,5GF68,Calzado Fútbol Tacos Profesionales,Calzado Lexus,2024-09-15,130,9.784519683300001,1271.9875588290001,1329,9.784519683300001,Reposición
591,36,6BC45,Sandalias Playa Niños Coloridas,Hilasal (Hilandería de Centro América),2024-09-15,115,5.0924270943,585.6291158445,1178,5.0924270943,Reposición
592,20,3UK92,Zapatillas Casual Canvas Juveniles,Adoc S.A. de C.V.,2024-09-17,119,8.566297479000001,1019.3894000010001,1275,8.566297479000001,Reposición
593,52,8NN54,Botas Vaqueras Western Clásicas,Payless ShoeSource El Salvador,2024-09-18,132,11.872285651799997,1567.1417060375995,1314,11.872285651799997,Reposición
594,5,1TB10,Botas Invierno Térmicas Impermeables,Calzado Lexus,2024-09-19,123,11.536521228,1418.992111044,1264,11.536521228,Reposición
595,43,7BS71,Zapatos Derby Clásicos Oficina,Mundo de Calzado,2024-09-19,132,11.1232727064,1468.2719972447999,1255,11.1232727064,Reposición
596,19,3TU20,Zapatos Oxford Mujer Profesionales,Calzado Prada El Salvador,2024-09-19,122,12.225268764000003,1491.4827892080002,1341,12.225268764000003,Reposición
597,48,7YV41,Calzado Tenis Clay Court Especial,Diana Comercial,2024-09-20,121,11.385857704500003,1377.6887822445003,1267,11.385857704500003,Reposición
598,64,2EW02,Calzado Boxing Botín Competencia,Calzado Lexus,2024-09-20,128,8.3898059229,1073.8951581312,1226,8.3898059229,Reposición
599,3,1GB82,Calzado Gym Training Multisport,Payless ShoeSource El Salvador,2024-09-20,122,11.0328745923,1346.0107002606,1260,11.0328745923,Reposición
600,42,6VC22,Sandalias Casual Verano Acolchadas,Hilasal (Hilandería de Centro América),2024-09-22,132,6.474226838400001,854.5979426688001,1287,6.474226838400001,Reposición
601,10,2LM04,Botas Casual Chukka Ante,Calzado Lexus,2024-09-23,118,13.576935803400003,1602.0784248012003,1251,13.576935803400003,Reposición
602,53,8TF72,Zapatos Penny Loafer Clásicos,Mundo de Calzado,2024-09-24,117,12.208050075600001,1428.3418588452,1286,12.208050075600001,Reposición
603,41,6UK81,Zapatillas Tenis Clásicas Blancas,Adoc S.A. de C.V.,2024-09-25,114,10.5077045961,1197.8783239554,1216,10.5077045961,Reposición
604,28,5GE27,Sandalias Playa Flip-Flop Confort,Calzado Prada El Salvador,2024-09-27,127,6.5344922478,829.8805154706,1242,6.5344922478,Reposición
605,60,WLCH1,Zapatillas Tenis Premium Leather,Calzado Prada El Salvador,2024-09-28,118,16.753783813200005,1976.9464899576005,1281,16.753783813200005,Reposición
606,26,4QI22,Botas Fashion Urbanas Mujer,Calzado Lexus,2024-09-28,131,12.604079908800001,1651.1344680528002,1311,12.604079908800001,Reposición
607,21,3YB32,Sandalias Plataforma Mujer Elegantes,Calzado Lexus,2024-10-01,124,9.0139833774,1117.7339387976,1229,9.0139833774,Reposición
608,7,2JD29,Calzado Natación Acuático Grip,Calzado Lexus,2024-10-06,112,9.168951573000005,1026.9225761760006,1237,9.168951573000005,Reposición
609,50,8DO33,Botas Chelsea Casual Premium,Calzado Lexus,2024-10-08,110,13.452100312500002,1479.7310343750003,1244,13.452100312500002,Reposición
610,51,8LG34,Botas Militares Tácticas Combat,Almacenes Siman,2024-10-11,113,11.807715570300001,1334.2718594439002,1233,11.807715570300001,Reposición
611,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Almacenes Siman,2024-10-12,129,12.840836874300004,1656.4679567847006,1309,12.840836874300004,Reposición
612,45,7NM98,Sandalias Slides Confort Unisex,Calzado Lexus,2024-10-13,126,7.830198549900002,986.6050172874003,1378,7.830198549900002,Reposición
613,11,2RW93,Zapatillas Slip-On Casual Relax,Adoc S.A. de C.V.,2024-10-13,118,10.313994351599998,1217.0513334887999,1296,10.313994351599998,Reposición
614,12,2TK59,Sandalias Gladiador Fashion Mujer,Hilasal (Hilandería de Centro América),2024-10-17,132,6.0609783168,800.0491378176,1246,6.0609783168,Reposición
615,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Adoc S.A. de C.V.,2024-10-17,113,13.335874165800004,1506.9537807354004,1262,13.335874165800004,Reposición
616,46,7NQ22,Zapatos Piel Charol Eventos Formales,Almacenes Siman,2024-10-17,112,13.7792553921,1543.2766039152,1264,13.7792553921,Reposición
617,18,3RE23,Botas Motociclista Protección Total,Payless ShoeSource El Salvador,2024-10-18,135,12.354408927,1667.845205145,1343,12.354408927,Reposición
618,47,7TY55,Zapatillas Walking Confort Plus,Almacenes Siman,2024-10-18,114,10.718633529,1221.924222306,1264,10.718633529,Reposición
619,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Calzado Prada El Salvador,2024-10-19,120,11.579567949000003,1389.5481538800004,1378,11.579567949000003,Reposición
620,4,1GS46,Zapatillas Tenis Premium Leather,Adoc S.A. de C.V.,2024-10-20,136,11.467646474400002,1559.5999205184003,1264,11.467646474400002,Reposición
621,15,3JK76,Sandalias Cuero Artesanales Premium,Calzado Prada El Salvador,2024-10-20,105,8.4027199392,882.285593616,1173,8.4027199392,Reposición
622,58,9OL25,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2024-10-22,123,10.783203610500003,1326.3340440915003,1262,10.783203610500003,Reposición
623,59,XS56,Calzado Gym Training Multisport,Calzado Lexus,2024-10-22,126,11.007046559700001,1386.8878665222,1259,11.007046559700001,Reposición
624,22,4HC51,Zapatillas Running Trail Mountain,Payless ShoeSource El Salvador,2024-10-24,135,12.7547434323,1721.8903633605,1304,12.7547434323,Reposición
625,55,8VS71,Zapatillas Lifestyle Urban Street,Mundo de Calzado,2024-10-24,124,10.245119598,1270.3948301520002,1346,10.245119598,Reposición
626,54,8UF78,Zapatillas Casual Urbanas Confort,Payless ShoeSource El Salvador,2024-10-27,118,12.771962120700001,1507.0915302426001,1338,12.771962120700001,Reposición
627,40,6UB33,Calzado Volleyball Indoor Pro,Calzado Prada El Salvador,2024-10-27,129,13.129249905000004,1693.6732377450005,1347,13.129249905000004,Reposición
628,61,TAG1,Botas Invierno Térmicas Impermeables,Hilasal (Hilandería de Centro América),2024-10-28,118,12.608384580900001,1487.7893805462002,1260,12.608384580900001,Reposición
629,37,6GH85,Calzado Ciclismo Clips Performance,Almacenes Siman,2024-10-30,137,10.335517712100003,1415.9659265577004,1488,10.335517712100003,Reposición
630,34,5UB78,Zapatillas Skate Urban Style,Payless ShoeSource El Salvador,2024-10-30,113,10.615321398599999,1199.5313180418,1381,10.615321398599999,Reposición
631,27,5BM69,Zapatillas Deportivas Running Pro,Calzado Lexus,2024-10-30,130,9.8189570601,1276.4644178130002,1318,9.8189570601,Reposición
632,24,4KL66,Botas Senderismo Trail Explorer,Almacenes Siman,2024-11-04,126,14.1968085858,1788.7978818108,1332,14.1968085858,Reposición
633,2,1AB92,Botas Trabajo Punta Acero Seguridad,Hilasal (Hilandería de Centro América),2024-11-05,134,10.1245887792,1356.6948964128,1425,10.1245887792,Reposición
634,30,5GN30,Botas Montaña Hiking Adventure,Hilasal (Hilandería de Centro América),2024-11-06,126,11.1318820506,1402.6171383756,1302,11.1318820506,Reposición
635,49,8BC37,Zapatillas Basketball High Top,Calzado Prada El Salvador,2024-11-06,127,9.5735907504,1215.8460253008,1331,9.5735907504,Reposición
636,6,2CF67,Botas Lluvia Impermeables Pro,Mundo de Calzado,2024-11-07,104,10.9080391014,1134.4360665456,1171,10.9080391014,Reposición
637,63,TAG3,Calzado Natación Acuático Grip,Almacenes Siman,2024-11-07,119,8.527555430100005,1014.7790961819006,1399,8.527555430100005,Reposición
638,16,3JK90,Calzado Golf Waterproof Premium,Almacenes Siman,2024-11-08,116,11.3514203277,1316.7647580132,1345,11.3514203277,Reposición
639,32,5TJ23,Zapatos Oxford Piel Ejecutivos,Calzado Lexus,2024-11-08,129,11.777582865600001,1519.3081896624,1225,11.777582865600001,Reposición
640,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Mundo de Calzado,2024-11-10,123,10.632540087000004,1307.8024307010005,1306,10.632540087000004,Reposición
641,1,0RT28,Sandalias Deportivas Acuáticas,Adoc S.A. de C.V.,2024-11-11,123,5.884486760700001,723.7918715661001,1432,5.884486760700001,Reposición
642,13,2WE71,Tacones Stiletto Mujer Elegantes,Calzado Lexus,2024-11-12,109,8.4457666602,920.5885659618,1244,8.4457666602,Reposición
643,44,7BS72,Zapatillas Training CrossFit Elite,Payless ShoeSource El Salvador,2024-11-12,132,10.813336315200003,1427.3603936064003,1400,10.813336315200003,Reposición
644,39,6PM40,Tacones Plataforma Fiesta Mujer,Diana Comercial,2024-11-15,121,8.346759201900003,1009.9578634299004,1300,8.346759201900003,Reposición
645,62,TAG2,Botas Lluvia Impermeables Pro,Calzado Lexus,2024-11-15,109,13.404748919400005,1461.1176322146005,1246,13.404748919400005,Reposición
646,20,3UK92,Zapatillas Casual Canvas Juveniles,Adoc S.A. de C.V.,2024-11-16,124,8.385501250799999,1039.8021550991998,1399,8.385501250799999,Reposición
647,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Almacenes Siman,2024-11-17,129,15.522647592600002,2002.4215394454002,1380,15.522647592600002,Reposición
648,17,3LV37,Zapatillas Running Ligeras Performance,Mundo de Calzado,2024-11-18,123,11.704403439900002,1439.6416231077003,1305,11.704403439900002,Reposición
649,36,6BC45,Sandalias Playa Niños Coloridas,Payless ShoeSource El Salvador,2024-11-18,116,4.842756112500002,561.7597090500002,1294,4.842756112500002,Reposición
650,57,9OK21,Sandalias Deportivas Acuáticas,Hilasal (Hilandería de Centro América),2024-11-19,127,7.7225817474,980.7678819198,1429,7.7225817474,Reposición
651,29,5GF68,Calzado Fútbol Tacos Profesionales,Mundo de Calzado,2024-11-22,119,9.560676734100005,1137.7205313579007,1448,9.560676734100005,Reposición
652,31,5IF41,Sandalias Tipo Huarache Tradicionales,Calzado Lexus,2024-11-22,110,7.145755686000001,786.0331254600001,1375,7.145755686000001,Reposición
653,41,6UK81,Zapatillas Tenis Clásicas Blancas,Calzado Prada El Salvador,2024-11-25,111,12.1736126988,1351.2710095667999,1327,12.1736126988,Reposición
654,48,7YV41,Calzado Tenis Clay Court Especial,Calzado Prada El Salvador,2024-11-26,125,9.793129027500001,1224.1411284375001,1392,9.793129027500001,Reposición
655,42,6VC22,Sandalias Casual Verano Acolchadas,Adoc S.A. de C.V.,2024-11-29,107,6.698069787599999,716.6934672731999,1394,6.698069787599999,Reposición
656,9,2JV62,Sandalias Ortopédicas Soporte Arco,Calzado Prada El Salvador,2024-11-29,119,6.870256671599999,817.5605439203999,1472,6.870256671599999,Reposición
657,8,2JD90,Calzado Boxing Botín Competencia,Hilasal (Hilandería de Centro América),2024-11-30,128,9.427231899,1206.685683072,1427,9.427231899,Reposición
658,53,8TF72,Zapatos Penny Loafer Clásicos,Calzado Prada El Salvador,2024-12-01,127,13.150773265500003,1670.1482047185004,1413,13.150773265500003,Reposición
659,33,5TU10,Sandalias Sport Outdoor Trekking,Calzado Prada El Salvador,2024-12-01,115,7.0080061788000005,805.9207105620001,1288,7.0080061788000005,Reposición
660,10,2LM04,Botas Casual Chukka Ante,Payless ShoeSource El Salvador,2024-12-03,134,12.4964631063,1674.5260562442,1385,12.4964631063,Reposición
661,19,3TU20,Zapatos Oxford Mujer Profesionales,Hilasal (Hilandería de Centro América),2024-12-03,123,12.685868678700004,1560.3618474801006,1464,12.685868678700004,Reposición
662,5,1TB10,Botas Invierno Térmicas Impermeables,Almacenes Siman,2024-12-05,133,11.7216221283,1558.9757430639,1397,11.7216221283,Reposición
663,3,1GB82,Calzado Gym Training Multisport,Adoc S.A. de C.V.,2024-12-05,123,10.331213040000003,1270.7392039200004,1383,10.331213040000003,Reposición
664,52,8NN54,Botas Vaqueras Western Clásicas,Hilasal (Hilandería de Centro América),2024-12-06,125,11.756059505100001,1469.5074381375002,1439,11.756059505100001,Reposición
665,26,4QI22,Botas Fashion Urbanas Mujer,Hilasal (Hilandería de Centro América),2024-12-06,114,11.635528686300004,1326.4502702382006,1425,11.635528686300004,Reposición
666,21,3YB32,Sandalias Plataforma Mujer Elegantes,Almacenes Siman,2024-12-07,109,8.4242432997,918.2425196673,1338,8.4242432997,Reposición
667,64,2EW02,Calzado Boxing Botín Competencia,Calzado Prada El Salvador,2024-12-08,127,8.0712601875,1025.0500438125,1353,8.0712601875,Reposición
668,56,9GQ28,Zapatos Monk Strap Doble Hebilla,Adoc S.A. de C.V.,2024-12-09,118,14.523963665400009,1713.827712517201,1465,14.523963665400009,Reposición
669,7,2JD29,Calzado Natación Acuático Grip,Payless ShoeSource El Salvador,2024-12-10,119,9.005374033200004,1071.6395099508004,1356,9.005374033200004,Reposición
670,43,7BS71,Zapatos Derby Clásicos Oficina,Calzado Lexus,2024-12-13,123,12.2295734361,1504.2375326403,1378,12.2295734361,Reposición
671,50,8DO33,Botas Chelsea Casual Premium,Calzado Prada El Salvador,2024-12-13,129,13.073289167700002,1686.4543026333004,1373,13.073289167700002,Reposición
672,28,5GE27,Sandalias Playa Flip-Flop Confort,Adoc S.A. de C.V.,2024-12-15,113,6.930522081,783.148995153,1355,6.930522081,Reposición
673,47,7TY55,Zapatillas Walking Confort Plus,Hilasal (Hilandería de Centro América),2024-12-17,118,10.619626070700004,1253.1158763426006,1382,10.619626070700004,Reposición
674,51,8LG34,Botas Militares Tácticas Combat,Calzado Prada El Salvador,2024-12-17,126,11.790496881900001,1485.6026071194,1359,11.790496881900001,Reposición
675,46,7NQ22,Zapatos Piel Charol Eventos Formales,Calzado Lexus,2024-12-18,115,14.093496455400004,1620.7520923710003,1379,14.093496455400004,Reposición
676,60,WLCH1,Zapatillas Tenis Premium Leather,Hilasal (Hilandería de Centro América),2024-12-20,128,14.971649563800009,1916.371144166401,1409,14.971649563800009,Reposición
677,15,3JK76,Sandalias Cuero Artesanales Premium,Calzado Lexus,2024-12-23,119,7.1242323254999995,847.7836467344999,1292,7.1242323254999995,Reposición
678,11,2RW93,Zapatillas Slip-On Casual Relax,Payless ShoeSource El Salvador,2024-12-24,131,10.193463532800001,1335.3437227968002,1427,10.193463532800001,Reposición
679,14,3ET67,Zapatos Loafer Borlas Ejecutivos,Calzado Lexus,2024-12-27,116,12.8537508906,1491.0351033096001,1425,12.8537508906,Reposición
680,12,2TK59,Sandalias Gladiador Fashion Mujer,Payless ShoeSource El Salvador,2024-12-27,122,5.897400777,719.482894794,1368,5.897400777,Reposición
681,23,4HJ92,Zapatos Salón Tacón Medio Oficina,Calzado Prada El Salvador,2024-12-28,130,12.4232836806,1615.026878478,1508,12.4232836806,Reposición
682,45,7NM98,Sandalias Slides Confort Unisex,Diana Comercial,2024-12-28,128,6.655023066600002,851.8429525248002,1506,6.655023066600002,Reposición
683,34,5UB78,Zapatillas Skate Urban Style,Calzado Prada El Salvador,2024-12-29,130,10.602407382300001,1378.3129596990002,1511,10.602407382300001,Reposición
684,22,4HC51,Zapatillas Running Trail Mountain,Diana Comercial,2024-12-31,129,12.4232836806,1602.6035947974,1433,12.4232836806,Reposición
685,55,8VS71,Zapatillas Lifestyle Urban Street,Mundo de Calzado,2025-01-02,111,9.186170261400001,1019.6648990154001,1457,9.186170261400001,Reposición
686,18,3RE23,Botas Motociclista Protección Total,Hilasal (Hilandería de Centro América),2025-01-02,127,10.8994297572,1384.2275791644,1470,10.8994297572,Reposición
687,59,XS56,Calzado Gym Training Multisport,Payless ShoeSource El Salvador,2025-01-04,119,11.8249342587,1407.1671767853002,1378,11.8249342587,Reposición
688,40,6UB33,Calzado Volleyball Indoor Pro,Diana Comercial,2025-01-05,134,12.406064992200005,1662.4127089548006,1481,12.406064992200005,Reposición
689,58,9OL25,Botas Trabajo Punta Acero Seguridad,Mundo de Calzado,2025-01-05,114,9.9825345999,1138.0089443886,1376,9.9825345999,Reposición
690,37,6GH85,Calzado Ciclismo Clips Performance,Hilasal (Hilandería de Centro América),2025-01-05,129,10.331213040000003,1332.7264821600004,1617,10.331213040000003,Reposición
691,25,4PJ19,Zapatos Mocasín Elegantes Sin Cordón,Payless ShoeSource El Salvador,2025-01-06,117,15.229929889800001,1781.9017971066,1379,15.229929889800001,Reposición
692,2,1AB92,Botas Trabajo Punta Acero Seguridad,Payless ShoeSource El Salvador,2025-01-06,133,10.3182990237,1372.3337701521,1558,10.3182990237,Reposición
693,54,8UF78,Zapatillas Casual Urbanas Confort,Calzado Prada El Salvador,2025-01-06,138,11.8550669634,1635.9992409492002,1476,11.8550669634,Reposición
694,38,6LJ54,Botas de Trabajo Industrial Reforzadas,Adoc S.A. de C.V.,2025-01-09,122,10.8736017246,1326.5794104012,1428,10.8736017246,Reposición
695,13,2WE71,Tacones Stiletto Mujer Elegantes,Calzado Lexus,2025-01-12,123,9.2206076382,1134.1347394986,1367,9.2206076382,Reposición
696,30,5GN30,Botas Montaña Hiking Adventure,Calzado Prada El Salvador,2025-01-13,128,10.180549516500001,1303.1103381120001,1430,10.180549516500001,Reposición
697,6,2CF67,Botas Lluvia Impermeables Pro,Calzado Prada El Salvador,2025-01-13,113,11.002741887600004,1243.3098332988004,1284,11.002741887600004,Reposición
698,4,1GS46,Zapatillas Tenis Premium Leather,Diana Comercial,2025-01-16,134,10.8520783641,1454.1785007894,1398,10.8520783641,Reposición
699,61,TAG1,Botas Invierno Térmicas Impermeables,Diana Comercial,2025-01-16,115,12.957063021000005,1490.0622474150007,1375,12.957063021000005,Reposición
700,49,8BC37,Zapatillas Basketball High Top,Calzado Prada El Salvador,2025-01-19,114,8.622258216300002,982.9374366582002,1445,8.622258216300002,Reposición
701,44,7BS72,Zapatillas Training CrossFit Elite,Payless ShoeSource El Salvador,2025-01-19,118,12.018644503200008,1418.2000513776009,1518,12.018644503200008,Reposición
702,27,5BM69,Zapatillas Deportivas Running Pro,Diana Comercial,2025-01-20,128,9.1345141962,1169.2178171136,1446,9.1345141962,Reposición
703,29,5GF68,Calzado Fútbol Tacos Profesionales,Calzado Lexus,2025-01-24,123,9.8447850927,1210.9085664021,1571,9.8447850927,Reposición
704,35,5XY10,Zapatos Tipo Brogue Premium Cuero,Diana Comercial,2025-01-25,110,15.785232590700002,1736.3755849770002,1490,15.785232590700002,Reposición
