direccion_id,direccion_externo_id,calle,ciudad,codigo_postal,region,pais_codigo,direccion_completa,activo
68138,69130,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68139,69131,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68140,69132,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68141,69133,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68142,69134,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68143,69135,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68144,69136,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68145,69139,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68146,69140,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68147,69141,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68148,69142,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68149,69143,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68150,69144,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68151,69147,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68152,69148,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68153,69151,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68154,69152,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68155,69155,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68156,69156,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68157,69161,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68158,69162,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68159,69163,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68160,69164,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68161,69165,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68162,69166,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68163,69167,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68164,69168,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68165,69169,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68166,69170,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68167,69171,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68168,69172,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68169,69173,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68170,69174,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68171,69175,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68172,69176,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68173,69179,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68174,69180,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68175,69181,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68176,69182,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68177,69183,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68178,69184,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68179,69185,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68180,69186,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68181,69187,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68182,69188,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68183,69189,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68184,69190,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68185,69191,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68186,69192,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68187,69193,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68188,69194,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68189,69195,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68190,69196,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68191,69199,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68192,69200,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68193,69205,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68194,69206,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68195,69207,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68196,69208,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68197,69209,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68198,69210,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68199,69211,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68200,69212,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68201,69213,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68202,69214,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68203,69215,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68204,69216,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68205,69217,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68206,69218,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68207,69219,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68208,69220,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68209,69221,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68210,69222,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68211,69223,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68212,69224,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68213,69225,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68214,69226,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68215,69229,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68216,69230,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68217,69231,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68218,69232,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68219,69233,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68220,69234,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68221,69237,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68222,69238,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68223,69239,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68224,69240,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68225,69241,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68226,69242,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68227,69243,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68228,69244,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68229,69245,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68230,69246,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68231,69247,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68232,69248,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68233,69249,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68234,69250,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68235,69251,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68236,69252,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68237,69253,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68238,69254,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68239,69255,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68240,69256,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68241,69259,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68242,69260,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68243,69261,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68244,69262,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68245,69263,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68246,69264,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68247,69265,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68248,69266,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68249,69269,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68250,69270,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68251,69271,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68252,69272,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68253,69273,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68254,69274,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68255,69275,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68256,69276,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68257,69279,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68258,69280,Colonia Centro,Apopa,01101,,SV,"Colonia Centro, Apopa, SV",True
68259,69281,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68260,69282,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68261,69283,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68262,69284,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68263,69287,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68264,69288,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68265,69291,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68266,69292,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68267,69293,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68268,69294,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68269,69295,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68270,69296,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68271,69297,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68272,69298,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68273,69299,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68274,69300,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68275,69301,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68276,69302,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68277,69303,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68278,69304,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68279,69307,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68280,69308,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68281,69309,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68282,69310,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68283,69311,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68284,69312,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68285,69315,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68286,69316,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68287,69317,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68288,69318,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68289,69319,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68290,69320,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68291,69321,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68292,69322,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68293,69323,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68294,69324,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68295,69325,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68296,69326,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68297,69329,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68298,69330,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68299,69331,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68300,69332,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68301,69335,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68302,69336,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68303,69337,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68304,69338,Colonia Centro,La Unión,01101,,SV,"Colonia Centro, La Unión, SV",True
68305,69339,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68306,69340,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68307,69341,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68308,69342,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68309,69343,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68310,69344,Colonia Centro,San Salvador,01101,,SV,"Colonia Centro, San Salvador, SV",True
68311,69347,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68312,69348,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68313,69351,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68314,69352,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68315,69353,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68316,69354,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68317,69355,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68318,69356,Colonia Centro,San Miguel,01101,,SV,"Colonia Centro, San Miguel, SV",True
68319,69357,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68320,69358,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68321,69359,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68322,69360,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68323,69365,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68324,69366,Colonia Centro,Metapán,01101,,SV,"Colonia Centro, Metapán, SV",True
68325,69367,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68326,69368,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68327,69369,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68328,69370,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68329,69371,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68330,69372,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68331,69373,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68332,69374,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68333,69375,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68334,69376,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68335,69379,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68336,69380,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68337,69381,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68338,69382,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68339,69383,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68340,69384,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68341,69385,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68342,69386,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68343,69387,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68344,69388,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68345,69389,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68346,69390,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68347,69393,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68348,69394,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68349,69395,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68350,69396,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68351,69397,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68352,69398,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68353,69399,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68354,69400,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68355,69403,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68356,69404,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68357,69405,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68358,69406,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68359,69407,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68360,69408,Colonia Centro,Ilopango,01101,,SV,"Colonia Centro, Ilopango, SV",True
68361,69411,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68362,69412,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68363,69413,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68364,69414,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68365,69417,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68366,69418,Colonia Centro,Ahuachapán,01101,,SV,"Colonia Centro, Ahuachapán, SV",True
68367,69419,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68368,69420,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68369,69423,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68370,69424,Colonia Centro,Cojutepeque,01101,,SV,"Colonia Centro, Cojutepeque, SV",True
68371,69425,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68372,69426,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68373,69429,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68374,69430,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68375,69431,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68376,69432,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68377,69433,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68378,69434,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68379,69435,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68380,69436,Colonia Centro,Delgado,01101,,SV,"Colonia Centro, Delgado, SV",True
68381,69437,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68382,69438,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68383,69439,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68384,69440,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68385,69441,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68386,69442,Colonia Centro,Mejicanos,01101,,SV,"Colonia Centro, Mejicanos, SV",True
68387,69443,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68388,69444,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68389,69445,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68390,69446,Colonia Centro,La Libertad,01101,,SV,"Colonia Centro, La Libertad, SV",True
68391,69447,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68392,69448,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68393,69449,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68394,69450,Colonia Centro,Usulután,01101,,SV,"Colonia Centro, Usulután, SV",True
68395,69451,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68396,69452,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68397,69455,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68398,69456,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68399,69459,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68400,69460,Colonia Centro,San Vicente,01101,,SV,"Colonia Centro, San Vicente, SV",True
68401,69461,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68402,69462,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68403,69463,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68404,69464,Colonia Centro,Sonsonate,01101,,SV,"Colonia Centro, Sonsonate, SV",True
68405,69465,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68406,69466,Colonia Centro,Antiguo Cuscatlán,01101,,SV,"Colonia Centro, Antiguo Cuscatlán, SV",True
68407,69469,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68408,69470,Colonia Centro,Soyapango,01101,,SV,"Colonia Centro, Soyapango, SV",True
68409,69471,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68410,69472,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68411,69473,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68412,69474,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68413,69477,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68414,69478,Colonia Centro,Zacatecoluca,01101,,SV,"Colonia Centro, Zacatecoluca, SV",True
68415,69479,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68416,69480,Colonia Centro,Chalatenango,01101,,SV,"Colonia Centro, Chalatenango, SV",True
68417,69481,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68418,69482,Colonia Centro,Santa Ana,01101,,SV,"Colonia Centro, Santa Ana, SV",True
68419,69483,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
68420,69484,Colonia Centro,Santa Tecla,01101,,SV,"Colonia Centro, Santa Tecla, SV",True
