orden_id,orden_externo_id,numero_orden,currency,created_at,tipo_orden,canal,tasa_cambio
30297,199163,ORD-00199163,USD,2023-07-02 16:22:37,Venta,E-Commerce,1.0
30298,199174,ORD-00199174,USD,2023-11-19 16:58:29,Venta,E-Commerce,1.0
30299,199177,ORD-00199177,USD,2025-03-26 11:50:23,Venta,E-Commerce,1.0
30300,199203,ORD-00199203,USD,2023-12-16 15:01:42,Venta,E-Commerce,1.0
30301,199214,ORD-00199214,USD,2023-10-16 10:05:25,Venta,E-Commerce,1.0
30302,199221,ORD-00199221,USD,2024-05-14 14:39:44,Venta,E-Commerce,1.0
30303,199222,ORD-00199222,USD,2024-12-07 15:52:46,Venta,E-Commerce,1.0
30304,199224,ORD-00199224,USD,2023-11-11 16:55:26,Venta,E-Commerce,1.0
30305,199235,ORD-00199235,USD,2025-02-04 08:02:21,Venta,E-Commerce,1.0
30306,199237,ORD-00199237,USD,2024-06-14 19:35:31,Venta,E-Commerce,1.0
30307,199238,ORD-00199238,USD,2024-10-20 18:30:49,Venta,E-Commerce,1.0
30308,199243,ORD-00199243,USD,2023-07-07 14:18:00,Venta,E-Commerce,1.0
30309,199257,ORD-00199257,USD,2024-06-18 20:54:13,Venta,E-Commerce,1.0
30310,199263,ORD-00199263,USD,2024-07-24 09:07:19,Venta,E-Commerce,1.0
30311,199273,ORD-00199273,USD,2024-02-05 16:29:12,Venta,E-Commerce,1.0
30312,199280,ORD-00199280,USD,2023-05-18 16:55:29,Venta,E-Commerce,1.0
30313,199281,ORD-00199281,USD,2023-11-03 16:03:48,Venta,E-Commerce,1.0
30314,199284,ORD-00199284,USD,2023-08-08 18:19:13,Venta,E-Commerce,1.0
30315,199289,ORD-00199289,USD,2025-02-04 14:29:21,Venta,E-Commerce,1.0
30316,199293,ORD-00199293,USD,2025-06-16 09:22:53,Venta,E-Commerce,1.0
30317,199296,ORD-00199296,USD,2024-07-02 20:08:36,Venta,E-Commerce,1.0
30318,199297,ORD-00199297,USD,2023-12-02 13:16:29,Venta,E-Commerce,1.0
30319,199312,ORD-00199312,USD,2024-12-23 11:59:00,Venta,E-Commerce,1.0
30320,199314,ORD-00199314,USD,2024-03-14 10:34:45,Venta,E-Commerce,1.0
30321,199319,ORD-00199319,USD,2025-03-27 13:55:58,Venta,E-Commerce,1.0
30322,199325,ORD-00199325,USD,2023-06-01 13:24:34,Venta,E-Commerce,1.0
30323,199329,ORD-00199329,USD,2024-05-05 14:55:08,Venta,E-Commerce,1.0
30324,199334,ORD-00199334,USD,2024-08-31 13:46:30,Venta,E-Commerce,1.0
30325,199342,ORD-00199342,USD,2025-06-05 16:58:19,Venta,E-Commerce,1.0
30326,199345,ORD-00199345,USD,2024-07-06 13:20:30,Venta,E-Commerce,1.0
30327,199346,ORD-00199346,USD,2023-11-18 16:29:05,Venta,E-Commerce,1.0
30328,199350,ORD-00199350,USD,2023-12-05 09:53:50,Venta,E-Commerce,1.0
30329,199358,ORD-00199358,USD,2024-11-27 18:15:10,Venta,E-Commerce,1.0
30330,199370,ORD-00199370,USD,2024-12-01 13:43:40,Venta,E-Commerce,1.0
30331,199384,ORD-00199384,USD,2024-10-04 19:59:45,Venta,E-Commerce,1.0
30332,199391,ORD-00199391,USD,2025-07-25 15:53:32,Venta,E-Commerce,1.0
30333,199395,ORD-00199395,USD,2023-12-18 09:39:26,Venta,E-Commerce,1.0
30334,199413,ORD-00199413,USD,2024-02-28 12:02:27,Venta,E-Commerce,1.0
30335,199418,ORD-00199418,USD,2024-05-20 17:08:09,Venta,E-Commerce,1.0
30336,199426,ORD-00199426,USD,2025-07-21 19:26:52,Venta,E-Commerce,1.0
30337,199430,ORD-00199430,USD,2023-08-01 13:13:20,Venta,E-Commerce,1.0
30338,199433,ORD-00199433,USD,2024-04-23 09:16:18,Venta,E-Commerce,1.0
30339,199440,ORD-00199440,USD,2024-02-23 19:40:18,Venta,E-Commerce,1.0
30340,199442,ORD-00199442,USD,2025-05-05 12:30:15,Venta,E-Commerce,1.0
30341,199445,ORD-00199445,USD,2024-08-04 16:24:50,Venta,E-Commerce,1.0
30342,199460,ORD-00199460,USD,2023-08-05 17:45:52,Venta,E-Commerce,1.0
30343,199483,ORD-00199483,USD,2024-12-16 10:53:28,Venta,E-Commerce,1.0
30344,199485,ORD-00199485,USD,2024-02-25 18:31:35,Venta,E-Commerce,1.0
30345,199492,ORD-00199492,USD,2023-12-21 16:59:34,Venta,E-Commerce,1.0
30346,199498,ORD-00199498,USD,2023-07-25 11:49:52,Venta,E-Commerce,1.0
30347,199505,ORD-00199505,USD,2025-08-20 10:01:02,Venta,E-Commerce,1.0
30348,199520,ORD-00199520,USD,2023-04-13 14:54:39,Venta,E-Commerce,1.0
30349,199521,ORD-00199521,USD,2023-11-25 17:28:55,Venta,E-Commerce,1.0
30350,199533,ORD-00199533,USD,2023-01-13 17:32:01,Venta,E-Commerce,1.0
30351,199545,ORD-00199545,USD,2023-12-10 09:59:31,Venta,E-Commerce,1.0
30352,199550,ORD-00199550,USD,2025-10-18 14:02:52,Venta,E-Commerce,1.0
30353,199551,ORD-00199551,USD,2025-06-17 10:23:39,Venta,E-Commerce,1.0
30354,199554,ORD-00199554,USD,2025-06-30 20:36:27,Venta,E-Commerce,1.0
30355,199560,ORD-00199560,USD,2024-11-23 20:02:27,Venta,E-Commerce,1.0
30356,199573,ORD-00199573,USD,2023-01-03 19:59:00,Venta,E-Commerce,1.0
30357,199577,ORD-00199577,USD,2023-10-30 13:46:40,Venta,E-Commerce,1.0
30358,199579,ORD-00199579,USD,2023-11-22 08:33:53,Venta,E-Commerce,1.0
30359,199580,ORD-00199580,USD,2024-08-30 18:08:20,Venta,E-Commerce,1.0
30360,199586,ORD-00199586,USD,2023-12-16 15:01:54,Venta,E-Commerce,1.0
30361,199596,ORD-00199596,USD,2024-07-23 08:30:35,Venta,E-Commerce,1.0
30362,199605,ORD-00199605,USD,2023-12-30 16:24:48,Venta,E-Commerce,1.0
30363,199613,ORD-00199613,USD,2024-11-03 11:33:44,Venta,E-Commerce,1.0
30364,199623,ORD-00199623,USD,2024-12-25 14:19:24,Venta,E-Commerce,1.0
30365,199628,ORD-00199628,USD,2025-07-19 11:50:40,Venta,E-Commerce,1.0
30366,199632,ORD-00199632,USD,2025-01-28 14:42:16,Venta,E-Commerce,1.0
30367,199635,ORD-00199635,USD,2023-03-24 13:22:18,Venta,E-Commerce,1.0
30368,199658,ORD-00199658,USD,2023-11-13 14:15:06,Venta,E-Commerce,1.0
30369,199677,ORD-00199677,USD,2023-08-15 17:49:30,Venta,E-Commerce,1.0
30370,199682,ORD-00199682,USD,2025-11-22 09:41:28,Venta,E-Commerce,1.0
30371,199683,ORD-00199683,USD,2025-01-07 08:08:31,Venta,E-Commerce,1.0
30372,199694,ORD-00199694,USD,2025-06-11 13:17:47,Venta,E-Commerce,1.0
30373,199695,ORD-00199695,USD,2024-05-23 10:03:48,Venta,E-Commerce,1.0
30374,199700,ORD-00199700,USD,2025-06-15 13:06:15,Venta,E-Commerce,1.0
30375,199702,ORD-00199702,USD,2023-11-01 14:54:25,Venta,E-Commerce,1.0
30376,199717,ORD-00199717,USD,2023-11-25 14:54:16,Venta,E-Commerce,1.0
30377,199719,ORD-00199719,USD,2024-11-27 18:20:06,Venta,E-Commerce,1.0
30378,199723,ORD-00199723,USD,2024-05-01 09:03:05,Venta,E-Commerce,1.0
30379,199724,ORD-00199724,USD,2023-06-11 17:13:34,Venta,E-Commerce,1.0
30380,199726,ORD-00199726,USD,2023-05-03 18:02:41,Venta,E-Commerce,1.0
30381,199728,ORD-00199728,USD,2024-04-21 16:43:56,Venta,E-Commerce,1.0
30382,199736,ORD-00199736,USD,2024-02-13 15:29:07,Venta,E-Commerce,1.0
30383,199751,ORD-00199751,USD,2024-02-19 17:14:15,Venta,E-Commerce,1.0
30384,199758,ORD-00199758,USD,2024-08-04 13:14:48,Venta,E-Commerce,1.0
30385,199759,ORD-00199759,USD,2023-08-29 19:45:34,Venta,E-Commerce,1.0
30386,199772,ORD-00199772,USD,2024-06-03 15:30:38,Venta,E-Commerce,1.0
30387,199773,ORD-00199773,USD,2024-12-21 09:45:50,Venta,E-Commerce,1.0
30388,199774,ORD-00199774,USD,2025-11-24 08:27:39,Venta,E-Commerce,1.0
30389,199786,ORD-00199786,USD,2023-11-08 13:27:53,Venta,E-Commerce,1.0
30390,199788,ORD-00199788,USD,2023-04-29 10:03:33,Venta,E-Commerce,1.0
30391,199790,ORD-00199790,USD,2023-10-14 10:42:47,Venta,E-Commerce,1.0
30392,199795,ORD-00199795,USD,2024-11-05 16:01:57,Venta,E-Commerce,1.0
30393,199804,ORD-00199804,USD,2024-05-27 15:59:57,Venta,E-Commerce,1.0
30394,199805,ORD-00199805,USD,2023-08-17 10:38:57,Venta,E-Commerce,1.0
30395,199807,ORD-00199807,USD,2025-08-02 17:50:56,Venta,E-Commerce,1.0
30396,199808,ORD-00199808,USD,2024-03-08 10:20:16,Venta,E-Commerce,1.0
30397,199818,ORD-00199818,USD,2023-04-19 14:27:15,Venta,E-Commerce,1.0
30398,199825,ORD-00199825,USD,2024-02-23 12:12:12,Venta,E-Commerce,1.0
30399,199827,ORD-00199827,USD,2024-06-11 09:07:49,Venta,E-Commerce,1.0
30400,199830,ORD-00199830,USD,2025-05-11 14:18:00,Venta,E-Commerce,1.0
30401,199833,ORD-00199833,USD,2023-06-22 11:18:58,Venta,E-Commerce,1.0
30402,199835,ORD-00199835,USD,2025-03-07 20:07:23,Venta,E-Commerce,1.0
30403,199850,ORD-00199850,USD,2023-02-11 15:19:49,Venta,E-Commerce,1.0
30404,199855,ORD-00199855,USD,2023-11-14 14:56:51,Venta,E-Commerce,1.0
30405,199858,ORD-00199858,USD,2024-12-30 08:10:40,Venta,E-Commerce,1.0
30406,199863,ORD-00199863,USD,2025-01-05 12:09:36,Venta,E-Commerce,1.0
30407,199885,ORD-00199885,USD,2024-04-18 18:22:25,Venta,E-Commerce,1.0
30408,199895,ORD-00199895,USD,2024-06-14 09:56:20,Venta,E-Commerce,1.0
30409,199901,ORD-00199901,USD,2025-08-16 13:37:38,Venta,E-Commerce,1.0
30410,199903,ORD-00199903,USD,2024-02-07 11:24:25,Venta,E-Commerce,1.0
30411,199908,ORD-00199908,USD,2023-09-03 14:27:04,Venta,E-Commerce,1.0
30412,199909,ORD-00199909,USD,2023-06-23 11:56:44,Venta,E-Commerce,1.0
30413,199910,ORD-00199910,USD,2024-05-21 11:51:23,Venta,E-Commerce,1.0
30414,199912,ORD-00199912,USD,2024-05-04 17:41:28,Venta,E-Commerce,1.0
30415,199913,ORD-00199913,USD,2023-11-26 20:48:19,Venta,E-Commerce,1.0
30416,199920,ORD-00199920,USD,2025-07-16 10:36:40,Venta,E-Commerce,1.0
30417,199923,ORD-00199923,USD,2023-11-15 20:02:09,Venta,E-Commerce,1.0
30418,199930,ORD-00199930,USD,2024-05-23 17:51:34,Venta,E-Commerce,1.0
30419,199931,ORD-00199931,USD,2023-04-09 10:17:37,Venta,E-Commerce,1.0
30420,199937,ORD-00199937,USD,2024-11-12 13:02:41,Venta,E-Commerce,1.0
30421,199943,ORD-00199943,USD,2023-05-05 10:16:34,Venta,E-Commerce,1.0
30422,199951,ORD-00199951,USD,2025-10-11 10:40:12,Venta,E-Commerce,1.0
30423,199960,ORD-00199960,USD,2024-07-08 08:57:53,Venta,E-Commerce,1.0
30424,199968,ORD-00199968,USD,2025-05-21 20:52:36,Venta,E-Commerce,1.0
30425,199973,ORD-00199973,USD,2024-11-13 11:28:33,Venta,E-Commerce,1.0
30426,199983,ORD-00199983,USD,2025-07-22 19:01:40,Venta,E-Commerce,1.0
30427,199997,ORD-00199997,USD,2023-10-11 09:10:56,Venta,E-Commerce,1.0
30428,200006,ORD-00200006,USD,2025-08-06 08:32:29,Venta,E-Commerce,1.0
30429,200013,ORD-00200013,USD,2025-08-25 11:39:45,Venta,E-Commerce,1.0
30430,200021,ORD-00200021,USD,2025-03-29 15:52:04,Venta,E-Commerce,1.0
30431,200030,ORD-00200030,USD,2025-05-15 16:50:30,Venta,E-Commerce,1.0
30432,200034,ORD-00200034,USD,2023-08-20 08:25:15,Venta,E-Commerce,1.0
30433,200040,ORD-00200040,USD,2023-06-14 12:19:45,Venta,E-Commerce,1.0
30434,200046,ORD-00200046,USD,2025-10-14 08:38:08,Venta,E-Commerce,1.0
30435,200053,ORD-00200053,USD,2023-12-07 20:54:11,Venta,E-Commerce,1.0
30436,200056,ORD-00200056,USD,2023-12-15 14:08:01,Venta,E-Commerce,1.0
30437,200059,ORD-00200059,USD,2023-07-13 12:57:19,Venta,E-Commerce,1.0
30438,200060,ORD-00200060,USD,2024-07-12 10:21:33,Venta,E-Commerce,1.0
30439,200063,ORD-00200063,USD,2024-12-13 10:59:09,Venta,E-Commerce,1.0
30440,200068,ORD-00200068,USD,2023-12-29 11:17:01,Venta,E-Commerce,1.0
30441,200069,ORD-00200069,USD,2024-11-11 16:11:07,Venta,E-Commerce,1.0
30442,200071,ORD-00200071,USD,2024-04-11 10:57:18,Venta,E-Commerce,1.0
30443,200087,,USD,2024-03-28 11:23:18,Venta,E-Commerce,1.0
30444,200088,,USD,2024-12-08 15:40:21,Venta,E-Commerce,1.0
30445,200093,,USD,2025-06-21 13:58:20,Venta,E-Commerce,1.0
30446,204103,ORD-1763355247-7923,USD,2023-07-29 19:37:59,Venta,E-Commerce,1.0
30447,204157,ORD-1763355248-4192,USD,2024-02-09 08:12:07,Venta,E-Commerce,1.0
30448,204168,ORD-1763355248-7384,USD,2024-12-27 12:58:50,Venta,E-Commerce,1.0
30449,204181,ORD-1763355248-4524,USD,2024-03-22 17:02:54,Venta,E-Commerce,1.0
30450,204212,ORD-1763355249-4384,USD,2025-11-11 08:24:11,Venta,E-Commerce,1.0
30451,204230,ORD-1763355249-6433,USD,2024-04-02 18:53:33,Venta,E-Commerce,1.0
30452,204242,ORD-1763355249-5227,USD,2023-10-25 13:08:00,Venta,E-Commerce,1.0
30453,204298,ORD-1763355250-1723,USD,2024-12-27 20:41:17,Venta,E-Commerce,1.0
30454,204357,ORD-1763355251-5812,USD,2025-03-12 15:05:06,Venta,E-Commerce,1.0
30455,204392,ORD-1763355251-3196,USD,2023-11-01 19:51:54,Venta,E-Commerce,1.0
30456,204399,ORD-1763355251-2815,USD,2025-07-27 16:10:24,Venta,E-Commerce,1.0
30457,204413,ORD-1763355252-4787,USD,2025-01-17 08:53:26,Venta,E-Commerce,1.0
30458,204421,ORD-1763355252-9474,USD,2024-08-06 18:57:32,Venta,E-Commerce,1.0
30459,204436,ORD-1763355252-1378,USD,2024-07-29 19:02:38,Venta,E-Commerce,1.0
30460,204480,ORD-1763355253-7611,USD,2025-07-27 12:53:44,Venta,E-Commerce,1.0
30461,204550,ORD-1763355254-9884,USD,2023-09-22 20:10:37,Venta,E-Commerce,1.0
30462,204592,ORD-1763355254-2617,USD,2025-07-21 15:40:25,Venta,E-Commerce,1.0
30463,204624,ORD-1763355255-5317,USD,2025-08-23 09:22:27,Venta,E-Commerce,1.0
30464,204627,ORD-1763355255-7798,USD,2024-07-07 15:25:52,Venta,E-Commerce,1.0
30465,204634,ORD-1763355255-8517,USD,2024-08-26 20:42:14,Venta,E-Commerce,1.0
30466,204640,ORD-1763355255-2111,USD,2023-03-20 08:10:26,Venta,E-Commerce,1.0
30467,204644,ORD-1763355255-6665,USD,2024-09-26 11:31:21,Venta,E-Commerce,1.0
30468,204674,ORD-1763355256-6659,USD,2024-05-05 14:44:13,Venta,E-Commerce,1.0
30469,204679,ORD-1763355256-3157,USD,2023-11-28 08:04:53,Venta,E-Commerce,1.0
30470,204689,ORD-1763355256-2292,USD,2024-11-02 15:03:20,Venta,E-Commerce,1.0
30471,204690,ORD-1763355256-6317,USD,2025-07-07 13:28:32,Venta,E-Commerce,1.0
30472,204697,ORD-1763355256-2045,USD,2024-09-29 12:48:56,Venta,E-Commerce,1.0
30473,204715,ORD-1763355257-4473,USD,2023-06-12 17:31:54,Venta,E-Commerce,1.0
30474,204780,ORD-1763355258-8391,USD,2023-12-13 20:30:23,Venta,E-Commerce,1.0
30475,204790,ORD-1763355258-7915,USD,2023-08-27 10:29:25,Venta,E-Commerce,1.0
30476,204829,ORD-1763355258-9389,USD,2023-11-03 17:55:30,Venta,E-Commerce,1.0
30477,204865,ORD-1763355259-9939,USD,2024-07-29 20:54:20,Venta,E-Commerce,1.0
30478,204871,ORD-1763355259-3308,USD,2023-04-23 15:18:17,Venta,E-Commerce,1.0
30479,204928,ORD-1763355260-4169,USD,2024-10-20 20:43:26,Venta,E-Commerce,1.0
30480,204941,ORD-1763355260-5032,USD,2023-08-16 17:16:03,Venta,E-Commerce,1.0
30481,204994,ORD-1763355261-7889,USD,2023-12-09 18:04:11,Venta,E-Commerce,1.0
30482,205004,ORD-1763355261-3219,USD,2024-06-15 19:28:02,Venta,E-Commerce,1.0
30483,205013,ORD-1763355261-9374,USD,2025-11-03 14:47:34,Venta,E-Commerce,1.0
30484,205094,ORD-1763355262-5646,USD,2024-10-06 08:34:09,Venta,E-Commerce,1.0
30485,205118,ORD-1763355263-1023,USD,2023-11-08 08:17:26,Venta,E-Commerce,1.0
30486,205154,ORD-1763355264-1442,USD,2025-07-17 16:32:06,Venta,E-Commerce,1.0
30487,205229,ORD-1763355265-4542,USD,2025-08-25 15:31:50,Venta,E-Commerce,1.0
30488,205249,ORD-1763355265-1348,USD,2024-05-20 11:48:22,Venta,E-Commerce,1.0
30489,205286,ORD-1763355265-5392,USD,2023-07-24 11:03:34,Venta,E-Commerce,1.0
30490,205294,ORD-1763355265-9741,USD,2024-06-07 09:22:34,Venta,E-Commerce,1.0
30491,205303,ORD-1763355266-3331,USD,2024-05-09 15:03:13,Venta,E-Commerce,1.0
30492,205358,ORD-1763355267-6312,USD,2023-12-31 08:02:09,Venta,E-Commerce,1.0
30493,205392,ORD-1763355267-4652,USD,2023-11-25 17:51:39,Venta,E-Commerce,1.0
30494,205393,ORD-1763355267-6873,USD,2024-12-31 13:55:58,Venta,E-Commerce,1.0
30495,205408,ORD-1763355268-2221,USD,2023-11-20 12:00:23,Venta,E-Commerce,1.0
30496,205416,ORD-1763355268-7111,USD,2025-08-06 14:36:22,Venta,E-Commerce,1.0
30497,205431,ORD-1763355268-2026,USD,2023-01-10 09:41:15,Venta,E-Commerce,1.0
30498,205466,ORD-1763355269-4610,USD,2023-03-03 15:01:16,Venta,E-Commerce,1.0
30499,205487,ORD-1763355269-2013,USD,2025-02-19 09:06:52,Venta,E-Commerce,1.0
30500,205506,ORD-1763355269-5317,USD,2024-02-07 15:38:06,Venta,E-Commerce,1.0
30501,205522,ORD-1763355269-5103,USD,2025-08-18 17:28:42,Venta,E-Commerce,1.0
30502,205550,ORD-1763355269-1689,USD,2023-12-23 14:51:24,Venta,E-Commerce,1.0
30503,205635,ORD-1763355271-5270,USD,2023-07-23 17:25:16,Venta,E-Commerce,1.0
30504,205665,ORD-1763355272-2103,USD,2023-06-20 18:50:56,Venta,E-Commerce,1.0
30505,205673,ORD-1763355272-8445,USD,2025-11-23 19:23:58,Venta,E-Commerce,1.0
30506,205676,ORD-1763355272-4646,USD,2023-03-06 19:29:44,Venta,E-Commerce,1.0
30507,205684,ORD-1763355272-3902,USD,2024-12-19 12:33:54,Venta,E-Commerce,1.0
30508,205691,ORD-1763355272-9150,USD,2024-05-17 13:48:28,Venta,E-Commerce,1.0
30509,205700,ORD-1763355272-1620,USD,2025-06-29 14:02:11,Venta,E-Commerce,1.0
30510,205713,ORD-1763355272-7985,USD,2024-10-08 12:03:36,Venta,E-Commerce,1.0
30511,205722,ORD-1763355272-3459,USD,2025-06-11 15:46:03,Venta,E-Commerce,1.0
30512,205732,ORD-1763355272-4264,USD,2023-11-03 19:49:37,Venta,E-Commerce,1.0
30513,205741,ORD-1763355273-3480,USD,2023-10-09 14:08:49,Venta,E-Commerce,1.0
30514,205753,ORD-1763355273-6399,USD,2023-05-15 18:11:46,Venta,E-Commerce,1.0
30515,205759,ORD-1763355273-8051,USD,2025-04-17 15:45:22,Venta,E-Commerce,1.0
30516,205761,ORD-1763355273-8629,USD,2024-11-17 11:57:52,Venta,E-Commerce,1.0
30517,205764,ORD-1763355273-8627,USD,2024-03-04 09:03:55,Venta,E-Commerce,1.0
30518,205774,ORD-1763355273-6290,USD,2024-08-13 10:35:57,Venta,E-Commerce,1.0
30519,205784,ORD-1763355273-6973,USD,2025-05-03 12:33:16,Venta,E-Commerce,1.0
30520,205786,ORD-1763355273-9624,USD,2023-09-24 10:13:37,Venta,E-Commerce,1.0
30521,205792,ORD-1763355273-4416,USD,2024-04-09 17:23:50,Venta,E-Commerce,1.0
30522,205822,ORD-1763355274-9652,USD,2024-12-09 12:41:59,Venta,E-Commerce,1.0
30523,205888,ORD-1763355275-3827,USD,2024-12-18 09:07:26,Venta,E-Commerce,1.0
30524,205947,ORD-1763355276-8375,USD,2023-11-15 17:53:48,Venta,E-Commerce,1.0
30525,205968,ORD-1763355276-7855,USD,2024-08-24 12:28:39,Venta,E-Commerce,1.0
30526,205980,ORD-1763355276-3124,USD,2025-08-10 08:27:52,Venta,E-Commerce,1.0
30527,205982,ORD-1763355276-7146,USD,2024-12-17 20:11:44,Venta,E-Commerce,1.0
30528,205998,ORD-1763355276-3777,USD,2024-11-29 19:19:23,Venta,E-Commerce,1.0
30529,206003,ORD-1763355277-4591,USD,2025-07-28 13:03:35,Venta,E-Commerce,1.0
30530,206028,ORD-1763355277-3699,USD,2023-08-17 17:54:53,Venta,E-Commerce,1.0
30531,206032,ORD-1763355277-4848,USD,2023-08-24 13:06:06,Venta,E-Commerce,1.0
30532,206059,ORD-1763355278-9485,USD,2025-07-25 12:37:53,Venta,E-Commerce,1.0
30533,206088,ORD-1763355278-8935,USD,2024-03-06 17:24:22,Venta,E-Commerce,1.0
30534,206101,ORD-1763355421-5018,USD,2025-06-21 19:11:13,Venta,E-Commerce,1.0
30535,206113,ORD-1763355421-3867,USD,2023-09-22 19:37:39,Venta,E-Commerce,1.0
30536,206125,ORD-1763355421-6768,USD,2023-03-24 18:38:33,Venta,E-Commerce,1.0
30537,206130,ORD-1763355421-3037,USD,2025-05-07 11:18:35,Venta,E-Commerce,1.0
30538,206133,ORD-1763355421-9277,USD,2024-12-27 10:37:08,Venta,E-Commerce,1.0
30539,206139,ORD-1763355421-9194,USD,2023-12-29 14:14:04,Venta,E-Commerce,1.0
30540,206146,ORD-1763355421-1102,USD,2025-04-29 11:43:35,Venta,E-Commerce,1.0
30541,206153,ORD-1763355422-1780,USD,2024-08-09 12:04:28,Venta,E-Commerce,1.0
30542,206155,ORD-1763355422-4937,USD,2024-11-24 11:03:52,Venta,E-Commerce,1.0
30543,206173,ORD-1763355422-3092,USD,2024-04-10 19:35:52,Venta,E-Commerce,1.0
30544,206178,ORD-1763355422-8823,USD,2025-03-11 12:24:03,Venta,E-Commerce,1.0
30545,206184,ORD-1763355422-2949,USD,2024-12-30 11:15:22,Venta,E-Commerce,1.0
30546,206193,ORD-1763355422-6200,USD,2024-10-13 20:54:02,Venta,E-Commerce,1.0
30547,206195,ORD-1763355422-7080,USD,2023-09-29 20:46:19,Venta,E-Commerce,1.0
30548,206203,ORD-1763355423-2513,USD,2025-03-27 11:01:46,Venta,E-Commerce,1.0
30549,206209,ORD-1763355423-7003,USD,2023-10-29 16:33:11,Venta,E-Commerce,1.0
30550,206233,ORD-1763355423-9233,USD,2025-03-28 10:25:30,Venta,E-Commerce,1.0
30551,206242,ORD-1763355423-4697,USD,2025-09-13 08:30:55,Venta,E-Commerce,1.0
30552,206247,ORD-1763355423-1763,USD,2024-12-27 12:41:16,Venta,E-Commerce,1.0
30553,206253,ORD-1763355424-2096,USD,2024-09-14 15:30:24,Venta,E-Commerce,1.0
30554,206256,ORD-1763355424-7075,USD,2024-02-25 17:33:00,Venta,E-Commerce,1.0
30555,206262,ORD-1763355424-1496,USD,2024-06-20 16:41:26,Venta,E-Commerce,1.0
30556,206269,ORD-1763355424-3269,USD,2023-09-27 18:33:33,Venta,E-Commerce,1.0
30557,206272,ORD-1763355424-8748,USD,2025-04-15 17:56:01,Venta,E-Commerce,1.0
30558,206310,ORD-1763355425-1716,USD,2025-07-14 18:31:51,Venta,E-Commerce,1.0
30559,206312,ORD-1763355425-9189,USD,2024-11-10 18:35:16,Venta,E-Commerce,1.0
30560,206315,ORD-1763355425-1729,USD,2024-05-19 20:09:19,Venta,E-Commerce,1.0
30561,206316,ORD-1763355425-1343,USD,2023-06-16 20:15:53,Venta,E-Commerce,1.0
30562,206323,ORD-1763355425-3841,USD,2023-06-16 16:27:06,Venta,E-Commerce,1.0
30563,206336,ORD-1763355425-4966,USD,2024-06-20 11:12:24,Venta,E-Commerce,1.0
30564,206351,ORD-1763355426-7210,USD,2025-10-25 09:35:13,Venta,E-Commerce,1.0
30565,206352,ORD-1763355426-4657,USD,2024-11-18 13:16:59,Venta,E-Commerce,1.0
30566,206355,ORD-1763355426-1855,USD,2024-12-03 16:24:06,Venta,E-Commerce,1.0
30567,206364,ORD-1763355426-2589,USD,2023-07-04 10:21:29,Venta,E-Commerce,1.0
30568,206368,ORD-1763355426-1532,USD,2025-02-26 13:32:40,Venta,E-Commerce,1.0
30569,206372,ORD-1763355426-4872,USD,2023-05-18 13:46:27,Venta,E-Commerce,1.0
30570,206373,ORD-1763355426-3751,USD,2024-06-21 16:16:01,Venta,E-Commerce,1.0
30571,206392,ORD-1763355426-9644,USD,2024-05-10 20:37:42,Venta,E-Commerce,1.0
30572,206403,ORD-1763355427-9471,USD,2024-06-01 09:30:07,Venta,E-Commerce,1.0
30573,206413,ORD-1763355427-7049,USD,2024-11-14 12:58:24,Venta,E-Commerce,1.0
30574,206421,ORD-1763355427-1129,USD,2024-07-07 16:14:45,Venta,E-Commerce,1.0
30575,206423,ORD-1763355427-8788,USD,2023-06-03 11:43:58,Venta,E-Commerce,1.0
30576,206429,ORD-1763355427-3752,USD,2025-08-06 12:28:12,Venta,E-Commerce,1.0
30577,206433,ORD-1763355427-9816,USD,2024-12-25 20:31:28,Venta,E-Commerce,1.0
30578,206440,ORD-1763355427-4245,USD,2025-04-17 18:13:13,Venta,E-Commerce,1.0
30579,206444,ORD-1763355427-9249,USD,2023-12-17 15:05:16,Venta,E-Commerce,1.0
30580,206446,ORD-1763355427-4593,USD,2024-11-28 14:45:54,Venta,E-Commerce,1.0
30581,206448,ORD-1763355427-7817,USD,2024-10-15 11:47:31,Venta,E-Commerce,1.0
30582,206449,ORD-1763355427-5710,USD,2025-07-05 14:12:21,Venta,E-Commerce,1.0
30583,206451,ORD-1763355427-1610,USD,2025-02-07 10:48:12,Venta,E-Commerce,1.0
30584,206462,ORD-1763355427-5092,USD,2024-10-22 17:21:45,Venta,E-Commerce,1.0
30585,206463,ORD-1763355427-9886,USD,2024-12-26 08:24:40,Venta,E-Commerce,1.0
30586,206466,ORD-1763355427-3600,USD,2023-04-21 14:33:42,Venta,E-Commerce,1.0
30587,206471,ORD-1763355427-6796,USD,2023-08-12 20:11:25,Venta,E-Commerce,1.0
30588,206475,ORD-1763355428-3451,USD,2025-08-07 15:52:29,Venta,E-Commerce,1.0
30589,206478,ORD-1763355428-6982,USD,2024-11-17 14:40:19,Venta,E-Commerce,1.0
30590,206480,ORD-1763355428-2738,USD,2025-02-16 08:34:07,Venta,E-Commerce,1.0
30591,206486,ORD-1763355428-4532,USD,2024-07-03 10:33:31,Venta,E-Commerce,1.0
30592,206501,ORD-1763355428-6752,USD,2023-10-14 12:20:33,Venta,E-Commerce,1.0
30593,206517,ORD-1763355428-3747,USD,2025-06-19 13:26:28,Venta,E-Commerce,1.0
