movimiento_id,fecha_id,producto_id,almacen_id,tipo_movimiento_id,proveedor_id,usuario_id,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
52324,20221215,17,1,1,1,1,193.0,17.39394,3357.03042,0.0,193.0,COMP-000017,Inicial de Zapatillas Running Ligeras Performance
52325,20221215,16,1,1,6,1,184.0,19.0269,3500.9495999999995,0.0,184.0,COMP-000018,Inicial de Calzado Golf Waterproof Premium
52326,20221215,15,1,1,6,1,170.0,13.60314,2312.5338,0.0,170.0,COMP-000019,Inicial de Sandalias Cuero Artesanales Premium
52327,20221215,14,1,1,8,1,196.0,20.85669,4087.91124,0.0,196.0,COMP-000020,Inicial de Zapatos Loafer Borlas Ejecutivos
52328,20221215,13,1,1,1,1,191.0,13.46463,2571.74433,0.0,191.0,COMP-000021,Inicial de Tacones Stiletto Mujer Elegantes
52329,20221215,12,1,1,3,1,192.0,11.53278,2214.29376,0.0,192.0,COMP-000022,Inicial de Sandalias Gladiador Fashion Mujer
52330,20221215,11,1,1,3,1,202.0,15.367320000000005,3104.1986400000005,0.0,202.0,COMP-000023,Inicial de Zapatillas Slip-On Casual Relax
52331,20221215,10,1,1,7,1,208.0,21.22119,4414.00752,0.0,208.0,COMP-000024,Inicial de Botas Casual Chukka Ante
52332,20221215,9,1,1,4,1,203.0,12.53151,2543.89653,0.0,203.0,COMP-000025,Inicial de Sandalias Ortopédicas Soporte Arco
52333,20221215,8,1,1,7,1,174.0,16.60662,2889.55188,0.0,174.0,COMP-000026,Inicial de Calzado Boxing Botín Competencia
52334,20221215,7,1,1,4,1,177.0,14.31027,2532.91779,0.0,177.0,COMP-000027,Inicial de Calzado Natación Acuático Grip
52335,20221215,19,1,1,2,1,198.0,19.12896,3787.53408,0.0,198.0,COMP-000028,Inicial de Zapatos Oxford Mujer Profesionales
52336,20221215,35,1,1,4,1,204.0,28.27791,5768.69364,0.0,204.0,COMP-000029,Inicial de Zapatos Tipo Brogue Premium Cuero
52337,20221215,36,1,1,2,1,187.0,7.676370000000001,1435.4811900000002,0.0,187.0,COMP-000030,Inicial de Sandalias Playa Niños Coloridas
52338,20221215,37,1,1,2,1,193.0,17.474130000000002,3372.5070900000005,0.0,193.0,COMP-000031,Inicial de Calzado Ciclismo Clips Performance
52339,20221215,64,1,1,4,1,178.0,14.536260000000002,2587.4542800000004,0.0,178.0,COMP-000032,Inicial de Calzado Boxing Botín Competencia
52340,20221215,63,1,1,1,1,188.0,15.330870000000004,2882.2035600000004,0.0,188.0,COMP-000033,Inicial de Calzado Natación Acuático Grip
52341,20221215,62,1,1,7,1,184.0,23.707080000000005,4362.102720000001,0.0,184.0,COMP-000034,Inicial de Botas Lluvia Impermeables Pro
52342,20221215,61,1,1,6,1,183.0,23.86017,4366.41111,0.0,183.0,COMP-000035,Inicial de Botas Invierno Térmicas Impermeables
52343,20221215,60,1,1,7,1,216.0,25.55874,5520.6878400000005,0.0,216.0,COMP-000036,Inicial de Zapatillas Tenis Premium Leather
52344,20221215,59,1,1,3,1,182.0,22.07412,4017.48984,0.0,182.0,COMP-000037,Inicial de Calzado Gym Training Multisport
52345,20221215,58,1,1,1,1,184.0,18.49473,3403.0303200000003,0.0,184.0,COMP-000038,Inicial de Botas Trabajo Punta Acero Seguridad
52346,20221215,57,1,1,6,1,181.0,14.157180000000002,2562.4495800000004,0.0,181.0,COMP-000039,Inicial de Sandalias Deportivas Acuáticas
52347,20221215,56,1,1,4,1,190.0,25.90866,4922.6454,0.0,190.0,COMP-000040,Inicial de Zapatos Monk Strap Doble Hebilla
52348,20221215,55,1,1,4,1,218.0,18.43641,4019.13738,0.0,218.0,COMP-000041,Inicial de Zapatillas Lifestyle Urban Street
52349,20221215,54,1,1,4,1,184.0,20.834820000000004,3833.6068800000007,0.0,184.0,COMP-000042,Inicial de Zapatillas Casual Urbanas Confort
52350,20221215,53,1,1,6,1,186.0,24.640200000000004,4583.077200000001,0.0,186.0,COMP-000043,Inicial de Zapatos Penny Loafer Clásicos
52351,20221215,52,1,1,6,1,196.0,18.58221,3642.11316,0.0,196.0,COMP-000044,Inicial de Botas Vaqueras Western Clásicas
52352,20221215,51,1,1,5,1,179.0,21.585690000000003,3863.838510000001,0.0,179.0,COMP-000045,Inicial de Botas Militares Tácticas Combat
52353,20221215,50,1,1,2,1,185.0,25.1505,4652.8425,0.0,185.0,COMP-000046,Inicial de Botas Chelsea Casual Premium
52354,20221215,49,1,1,6,1,208.0,14.59458,3035.67264,0.0,208.0,COMP-000047,Inicial de Zapatillas Basketball High Top
52355,20221215,48,1,1,2,1,178.0,17.8605,3179.169,0.0,178.0,COMP-000048,Inicial de Calzado Tenis Clay Court Especial
52356,20221215,47,1,1,8,1,172.0,17.619930000000004,3030.6279600000007,0.0,172.0,COMP-000049,Inicial de Zapatillas Walking Confort Plus
52357,20221215,46,1,1,1,1,164.0,23.36445,3831.7698,0.0,164.0,COMP-000050,Inicial de Zapatos Piel Charol Eventos Formales
52358,20221215,45,1,1,6,1,221.0,11.79522,2606.74362,0.0,221.0,COMP-000051,Inicial de Sandalias Slides Confort Unisex
52359,20221215,44,1,1,7,1,198.0,18.92484,3747.11832,0.0,198.0,COMP-000052,Inicial de Zapatillas Training CrossFit Elite
52360,20221215,43,1,1,3,1,164.0,20.06208,3290.18112,0.0,164.0,COMP-000053,Inicial de Zapatos Derby Clásicos Oficina
52361,20221215,42,1,1,6,1,201.0,12.677310000000002,2548.1393100000005,0.0,201.0,COMP-000054,Inicial de Sandalias Casual Verano Acolchadas
52362,20221215,41,1,1,7,1,168.0,20.50677,3445.13736,0.0,168.0,COMP-000055,Inicial de Zapatillas Tenis Clásicas Blancas
52363,20221215,40,1,1,3,1,206.0,20.85669,4296.47814,0.0,206.0,COMP-000056,Inicial de Calzado Volleyball Indoor Pro
52364,20221215,39,1,1,6,1,216.0,16.81803,3632.69448,0.0,216.0,COMP-000057,Inicial de Tacones Plataforma Fiesta Mujer
52365,20221215,38,1,1,5,1,172.0,16.58475,2852.577,0.0,172.0,COMP-000058,Inicial de Botas de Trabajo Industrial Reforzadas
52366,20221215,6,1,1,8,1,193.0,19.94544,3849.469920000001,0.0,193.0,COMP-000059,Inicial de Botas Lluvia Impermeables Pro
52367,20221215,5,1,1,4,1,182.0,19.77777,3599.55414,0.0,182.0,COMP-000060,Inicial de Botas Invierno Térmicas Impermeables
52368,20221215,33,1,1,2,1,213.0,12.91788,2751.50844,0.0,213.0,COMP-000061,Inicial de Sandalias Sport Outdoor Trekking
52369,20221215,2,1,1,6,1,206.0,18.67698,3847.45788,0.0,206.0,COMP-000062,Inicial de Botas Trabajo Punta Acero Seguridad
52370,20221215,3,1,1,8,1,201.0,18.108360000000005,3639.780360000001,0.0,201.0,COMP-000063,Inicial de Calzado Gym Training Multisport
52371,20221215,4,1,1,6,1,182.0,20.368260000000003,3707.0233200000007,0.0,182.0,COMP-000064,Inicial de Zapatillas Tenis Premium Leather
52372,20230213,28,1,1,4,1,108.0,11.029770000000005,1191.2151600000002,168.0,276.0,COMP-000065,Reposición de Sandalias Playa Flip-Flop Confort
52373,20230213,1,1,1,6,1,117.0,9.74673,1140.36741,203.0,320.0,COMP-000066,Reposición de Sandalias Deportivas Acuáticas
52374,20230213,9,1,1,4,1,127.0,10.37367,1317.45609,203.0,330.0,COMP-000067,Reposición de Sandalias Ortopédicas Soporte Arco
52375,20230213,42,1,1,6,1,121.0,10.95687,1325.78127,201.0,322.0,COMP-000068,Reposición de Sandalias Casual Verano Acolchadas
52376,20230213,62,1,1,8,1,114.0,26.50644,3021.73416,184.0,298.0,COMP-000069,Reposición de Botas Lluvia Impermeables Pro
52377,20230213,13,1,1,4,1,131.0,13.741650000000003,1800.1561500000007,191.0,322.0,COMP-000070,Reposición de Tacones Stiletto Mujer Elegantes
52378,20230213,30,1,1,3,1,122.0,16.58475,2023.3395,210.0,332.0,COMP-000071,Reposición de Botas Montaña Hiking Adventure
52379,20230213,3,1,1,5,1,123.0,17.21169,2117.03787,201.0,324.0,COMP-000072,Reposición de Calzado Gym Training Multisport
52380,20230213,46,1,1,1,1,112.0,22.78854,2552.31648,164.0,276.0,COMP-000073,Reposición de Zapatos Piel Charol Eventos Formales
52381,20230213,29,1,1,5,1,134.0,16.56288,2219.42592,200.0,334.0,COMP-000074,Reposición de Calzado Fútbol Tacos Profesionales
52382,20230213,21,1,1,2,1,122.0,13.719780000000004,1673.8131600000004,168.0,290.0,COMP-000075,Reposición de Sandalias Plataforma Mujer Elegantes
52383,20230213,8,1,1,1,1,128.0,14.186340000000005,1815.8515200000008,174.0,302.0,COMP-000076,Reposición de Calzado Boxing Botín Competencia
52384,20230213,50,1,1,2,1,124.0,26.20755000000001,3249.736200000001,185.0,309.0,COMP-000077,Reposición de Botas Chelsea Casual Premium
52385,20230213,32,1,1,8,1,120.0,20.84211,2501.0532000000003,170.0,290.0,COMP-000078,Reposición de Zapatos Oxford Piel Ejecutivos
52386,20230213,33,1,1,1,1,110.0,13.61772,1497.9492,213.0,323.0,COMP-000079,Reposición de Sandalias Sport Outdoor Trekking
52387,20230213,31,1,1,7,1,125.0,11.39427,1424.28375,179.0,304.0,COMP-000080,Reposición de Sandalias Tipo Huarache Tradicionales
52388,20230213,64,1,1,7,1,120.0,14.222790000000002,1706.7348000000002,178.0,298.0,COMP-000081,Reposición de Calzado Boxing Botín Competencia
52389,20230213,56,1,1,7,1,125.0,24.62562,3078.2025,190.0,315.0,COMP-000082,Reposición de Zapatos Monk Strap Doble Hebilla
52390,20230213,51,1,1,7,1,120.0,20.47761,2457.3132,179.0,299.0,COMP-000083,Reposición de Botas Militares Tácticas Combat
52391,20230213,53,1,1,5,1,114.0,23.80185,2713.4109000000003,186.0,300.0,COMP-000084,Reposición de Zapatos Penny Loafer Clásicos
52392,20230213,63,1,1,2,1,130.0,16.63578,2162.6514,188.0,318.0,COMP-000085,Reposición de Calzado Natación Acuático Grip
52393,20230213,22,1,1,5,1,130.0,22.730220000000003,2954.9286,187.0,317.0,COMP-000086,Reposición de Zapatillas Running Trail Mountain
52394,20230213,43,1,1,4,1,112.0,20.14956,2256.75072,164.0,276.0,COMP-000087,Reposición de Zapatos Derby Clásicos Oficina
52395,20230213,11,1,1,1,1,132.0,16.35147,2158.39404,202.0,334.0,COMP-000088,Reposición de Zapatillas Slip-On Casual Relax
52396,20230213,20,1,1,7,1,119.0,15.30171,1820.90349,209.0,328.0,COMP-000089,Reposición de Zapatillas Casual Canvas Juveniles
52397,20230213,23,1,1,3,1,115.0,21.38157,2458.88055,205.0,320.0,COMP-000090,Reposición de Zapatos Salón Tacón Medio Oficina
52398,20230213,19,1,1,6,1,124.0,21.009780000000003,2605.2127200000004,198.0,322.0,COMP-000091,Reposición de Zapatos Oxford Mujer Profesionales
52399,20230213,45,1,1,4,1,134.0,11.87541,1591.30494,221.0,355.0,COMP-000092,Reposición de Sandalias Slides Confort Unisex
52400,20230213,24,1,1,8,1,127.0,23.48109,2982.09843,184.0,311.0,COMP-000093,Reposición de Botas Senderismo Trail Explorer
52401,20230213,52,1,1,7,1,113.0,18.90297,2136.03561,196.0,309.0,COMP-000094,Reposición de Botas Vaqueras Western Clásicas
52402,20230213,25,1,1,6,1,126.0,23.707080000000005,2987.092080000001,197.0,323.0,COMP-000095,Reposición de Zapatos Mocasín Elegantes Sin Cordón
52403,20230213,26,1,1,4,1,121.0,21.73878,2630.39238,193.0,314.0,COMP-000096,Reposición de Botas Fashion Urbanas Mujer
52404,20230213,10,1,1,6,1,120.0,21.03894,2524.6728,208.0,328.0,COMP-000097,Reposición de Botas Casual Chukka Ante
52405,20230213,27,1,1,6,1,115.0,18.33435,2108.45025,177.0,292.0,COMP-000098,Reposición de Zapatillas Deportivas Running Pro
52406,20230213,18,1,1,6,1,135.0,19.95273,2693.61855,208.0,343.0,COMP-000099,Reposición de Botas Motociclista Protección Total
52407,20230213,57,1,1,6,1,133.0,12.80124,1702.56492,181.0,314.0,COMP-000100,Reposición de Sandalias Deportivas Acuáticas
52408,20230213,4,1,1,2,1,133.0,20.14227,2678.92191,182.0,315.0,COMP-000101,Reposición de Zapatillas Tenis Premium Leather
52409,20230213,54,1,1,8,1,140.0,19.4643,2725.0019999999995,184.0,324.0,COMP-000102,Reposición de Zapatillas Casual Urbanas Confort
52410,20230213,34,1,1,3,1,111.0,18.49473,2052.91503,186.0,297.0,COMP-000103,Reposición de Zapatillas Skate Urban Style
52411,20230213,17,1,1,6,1,135.0,18.68427,2522.37645,193.0,328.0,COMP-000104,Reposición de Zapatillas Running Ligeras Performance
52412,20230213,12,1,1,3,1,110.0,10.380960000000002,1141.9056000000005,192.0,302.0,COMP-000105,Reposición de Sandalias Gladiador Fashion Mujer
52413,20230213,37,1,1,4,1,132.0,16.169220000000003,2134.3370400000003,193.0,325.0,COMP-000106,Reposición de Calzado Ciclismo Clips Performance
52414,20230213,2,1,1,8,1,110.0,17.787600000000005,1956.6360000000004,206.0,316.0,COMP-000107,Reposición de Botas Trabajo Punta Acero Seguridad
52415,20230213,48,1,1,3,1,117.0,20.06937,2348.11629,178.0,295.0,COMP-000108,Reposición de Calzado Tenis Clay Court Especial
52416,20230213,6,1,1,8,1,114.0,19.52991,2226.40974,193.0,307.0,COMP-000109,Reposición de Botas Lluvia Impermeables Pro
52417,20230213,61,1,1,3,1,119.0,23.77998,2829.8176200000003,183.0,302.0,COMP-000110,Reposición de Botas Invierno Térmicas Impermeables
52418,20230213,14,1,1,5,1,132.0,22.70835,2997.5022,196.0,328.0,COMP-000111,Reposición de Zapatos Loafer Borlas Ejecutivos
52419,20230213,58,1,1,1,1,110.0,18.0792,1988.712,184.0,294.0,COMP-000112,Reposición de Botas Trabajo Punta Acero Seguridad
52420,20230213,36,1,1,4,1,133.0,7.53057,1001.56581,187.0,320.0,COMP-000113,Reposición de Sandalias Playa Niños Coloridas
52421,20230213,41,1,1,7,1,117.0,21.192030000000003,2479.4675100000004,168.0,285.0,COMP-000114,Reposición de Zapatillas Tenis Clásicas Blancas
52422,20230213,55,1,1,3,1,127.0,16.73055,2124.77985,218.0,345.0,COMP-000115,Reposición de Zapatillas Lifestyle Urban Street
52423,20230213,15,1,1,8,1,106.0,13.79997,1462.79682,170.0,276.0,COMP-000116,Reposición de Sandalias Cuero Artesanales Premium
52424,20230213,44,1,1,4,1,119.0,17.867790000000003,2126.2670100000005,198.0,317.0,COMP-000117,Reposición de Zapatillas Training CrossFit Elite
52425,20230213,59,1,1,6,1,128.0,20.21517,2587.54176,182.0,310.0,COMP-000118,Reposición de Calzado Gym Training Multisport
52426,20230213,60,1,1,1,1,117.0,25.50042,2983.54914,216.0,333.0,COMP-000119,Reposición de Zapatillas Tenis Premium Leather
52427,20230213,5,1,1,3,1,113.0,18.954,2141.802,182.0,295.0,COMP-000120,Reposición de Botas Invierno Térmicas Impermeables
52428,20230213,38,1,1,3,1,133.0,17.583479999999998,2338.60284,172.0,305.0,COMP-000121,Reposición de Botas de Trabajo Industrial Reforzadas
52429,20230213,35,1,1,1,1,118.0,26.448120000000003,3120.87816,204.0,322.0,COMP-000122,Reposición de Zapatos Tipo Brogue Premium Cuero
52430,20230213,7,1,1,2,1,110.0,16.205670000000005,1782.6237000000006,177.0,287.0,COMP-000123,Reposición de Calzado Natación Acuático Grip
52431,20230213,40,1,1,8,1,131.0,21.59298,2828.68038,206.0,337.0,COMP-000124,Reposición de Calzado Volleyball Indoor Pro
52432,20230213,39,1,1,5,1,117.0,16.60662,1942.97454,216.0,333.0,COMP-000125,Reposición de Tacones Plataforma Fiesta Mujer
52433,20230213,49,1,1,2,1,117.0,14.07699,1647.0078299999998,208.0,325.0,COMP-000126,Reposición de Zapatillas Basketball High Top
52434,20230213,16,1,1,5,1,111.0,18.45828,2048.8690800000004,184.0,295.0,COMP-000127,Reposición de Calzado Golf Waterproof Premium
52435,20230213,47,1,1,4,1,126.0,17.539740000000002,2210.0072400000004,172.0,298.0,COMP-000128,Reposición de Zapatillas Walking Confort Plus
52436,20230415,14,1,1,7,1,118.0,20.689020000000003,2441.3043600000005,328.0,446.0,COMP-000129,Reposición de Zapatos Loafer Borlas Ejecutivos
52437,20230415,5,1,1,8,1,119.0,20.01105,2381.31495,295.0,414.0,COMP-000130,Reposición de Botas Invierno Térmicas Impermeables
52438,20230415,40,1,1,6,1,126.0,21.08268,2656.41768,337.0,463.0,COMP-000131,Reposición de Calzado Volleyball Indoor Pro
52439,20230416,37,1,1,2,1,130.0,18.88839,2455.4907000000003,325.0,455.0,COMP-000132,Reposición de Calzado Ciclismo Clips Performance
52440,20230416,48,1,1,8,1,119.0,16.51185,1964.91015,295.0,414.0,COMP-000133,Reposición de Calzado Tenis Clay Court Especial
52441,20230417,19,1,1,1,1,132.0,22.04496,2909.93472,322.0,454.0,COMP-000134,Reposición de Zapatos Oxford Mujer Profesionales
52442,20230417,6,1,1,1,1,104.0,19.041480000000004,1980.3139200000005,307.0,411.0,COMP-000135,Reposición de Botas Lluvia Impermeables Pro
52443,20230418,21,1,1,4,1,124.0,14.536260000000002,1802.49624,290.0,414.0,COMP-000136,Reposición de Sandalias Plataforma Mujer Elegantes
52444,20230418,27,1,1,2,1,124.0,17.00757,2108.93868,292.0,416.0,COMP-000137,Reposición de Zapatillas Deportivas Running Pro
52445,20230418,2,1,1,8,1,121.0,19.13625,2315.48625,316.0,437.0,COMP-000138,Reposición de Botas Trabajo Punta Acero Seguridad
52446,20230419,34,1,1,5,1,115.0,17.91882,2060.6643,297.0,412.0,COMP-000139,Reposición de Zapatillas Skate Urban Style
52447,20230419,52,1,1,1,1,114.0,20.40471,2326.1369400000003,309.0,423.0,COMP-000140,Reposición de Botas Vaqueras Western Clásicas
52448,20230419,11,1,1,4,1,119.0,17.90424,2130.60456,334.0,453.0,COMP-000141,Reposición de Zapatillas Slip-On Casual Relax
52449,20230420,1,1,1,4,1,129.0,9.775890000000002,1261.0898100000002,320.0,449.0,COMP-000142,Reposición de Sandalias Deportivas Acuáticas
52450,20230421,23,1,1,6,1,106.0,22.4532,2380.0392,320.0,426.0,COMP-000143,Reposición de Zapatos Salón Tacón Medio Oficina
52451,20230421,20,1,1,2,1,121.0,16.767,2028.807,328.0,449.0,COMP-000144,Reposición de Zapatillas Casual Canvas Juveniles
52452,20230422,16,1,1,2,1,119.0,15.9651,1899.8469,295.0,414.0,COMP-000145,Reposición de Calzado Golf Waterproof Premium
52453,20230422,8,1,1,4,1,118.0,14.12802,1667.1063600000002,302.0,420.0,COMP-000146,Reposición de Calzado Boxing Botín Competencia
52454,20230423,54,1,1,8,1,125.0,18.91026,2363.7825,324.0,449.0,COMP-000147,Reposición de Zapatillas Casual Urbanas Confort
52455,20230423,56,1,1,2,1,136.0,22.730220000000003,3091.3099200000006,315.0,451.0,COMP-000148,Reposición de Zapatos Monk Strap Doble Hebilla
52456,20230423,43,1,1,4,1,116.0,19.67571,2282.38236,276.0,392.0,COMP-000149,Reposición de Zapatos Derby Clásicos Oficina
52457,20230424,35,1,1,7,1,126.0,24.304860000000005,3062.4123600000007,322.0,448.0,COMP-000150,Reposición de Zapatos Tipo Brogue Premium Cuero
52458,20230424,15,1,1,8,1,109.0,12.48048,1360.37232,276.0,385.0,COMP-000151,Reposición de Sandalias Cuero Artesanales Premium
52459,20230425,24,1,1,3,1,116.0,21.61485,2507.3226,311.0,427.0,COMP-000152,Reposición de Botas Senderismo Trail Explorer
52460,20230425,55,1,1,3,1,120.0,18.742590000000003,2249.1108000000004,345.0,465.0,COMP-000153,Reposición de Zapatillas Lifestyle Urban Street
52461,20230426,59,1,1,3,1,126.0,18.997740000000004,2393.7152400000004,310.0,436.0,COMP-000154,Reposición de Calzado Gym Training Multisport
52462,20230426,18,1,1,4,1,130.0,19.93815,2591.9595,343.0,473.0,COMP-000155,Reposición de Botas Motociclista Protección Total
52463,20230426,3,1,1,1,1,111.0,18.01359,1999.50849,324.0,435.0,COMP-000156,Reposición de Calzado Gym Training Multisport
52464,20230426,28,1,1,4,1,113.0,9.9144,1120.3272000000002,276.0,389.0,COMP-000157,Reposición de Sandalias Playa Flip-Flop Confort
52465,20230428,50,1,1,3,1,131.0,26.316900000000004,3447.5139000000004,309.0,440.0,COMP-000158,Reposición de Botas Chelsea Casual Premium
52466,20230429,13,1,1,3,1,119.0,16.1838,1925.8722,322.0,441.0,COMP-000159,Reposición de Tacones Stiletto Mujer Elegantes
52467,20230429,12,1,1,6,1,118.0,11.19744,1321.29792,302.0,420.0,COMP-000160,Reposición de Sandalias Gladiador Fashion Mujer
52468,20230429,4,1,1,8,1,111.0,21.133710000000004,2345.8418100000004,315.0,426.0,COMP-000161,Reposición de Zapatillas Tenis Premium Leather
52469,20230430,49,1,1,4,1,124.0,13.53753,1678.65372,325.0,449.0,COMP-000162,Reposición de Zapatillas Basketball High Top
52470,20230430,10,1,1,6,1,123.0,20.65986,2541.16278,328.0,451.0,COMP-000163,Reposición de Botas Casual Chukka Ante
52471,20230430,42,1,1,6,1,106.0,11.83896,1254.92976,322.0,428.0,COMP-000164,Reposición de Sandalias Casual Verano Acolchadas
52472,20230430,7,1,1,3,1,119.0,14.12802,1681.23438,287.0,406.0,COMP-000165,Reposición de Calzado Natación Acuático Grip
52473,20230430,39,1,1,8,1,132.0,16.07445,2121.8274,333.0,465.0,COMP-000166,Reposición de Tacones Plataforma Fiesta Mujer
52474,20230501,60,1,1,4,1,110.0,28.18314,3100.1454,333.0,443.0,COMP-000167,Reposición de Zapatillas Tenis Premium Leather
52475,20230501,33,1,1,3,1,131.0,11.664,1527.9840000000002,323.0,454.0,COMP-000168,Reposición de Sandalias Sport Outdoor Trekking
52476,20230502,46,1,1,1,1,130.0,22.854150000000004,2971.0395000000008,276.0,406.0,COMP-000169,Reposición de Zapatos Piel Charol Eventos Formales
52477,20230502,63,1,1,2,1,119.0,14.499810000000002,1725.4773900000002,318.0,437.0,COMP-000170,Reposición de Calzado Natación Acuático Grip
52478,20230502,32,1,1,1,1,111.0,19.35495,2148.3994500000003,290.0,401.0,COMP-000171,Reposición de Zapatos Oxford Piel Ejecutivos
52479,20230502,57,1,1,7,1,137.0,13.42089,1838.66193,314.0,451.0,COMP-000172,Reposición de Sandalias Deportivas Acuáticas
52480,20230503,62,1,1,7,1,122.0,24.83703,3030.11766,298.0,420.0,COMP-000173,Reposición de Botas Lluvia Impermeables Pro
52481,20230503,61,1,1,8,1,123.0,25.15779,3094.40817,302.0,425.0,COMP-000174,Reposición de Botas Invierno Térmicas Impermeables
52482,20230504,44,1,1,7,1,123.0,20.42658,2512.46934,317.0,440.0,COMP-000175,Reposición de Zapatillas Training CrossFit Elite
52483,20230505,25,1,1,6,1,113.0,24.75684,2797.52292,323.0,436.0,COMP-000176,Reposición de Zapatos Mocasín Elegantes Sin Cordón
52484,20230505,45,1,1,8,1,137.0,13.53753,1854.64161,355.0,492.0,COMP-000177,Reposición de Sandalias Slides Confort Unisex
52485,20230506,31,1,1,2,1,129.0,12.89601,1663.58529,304.0,433.0,COMP-000178,Reposición de Sandalias Tipo Huarache Tradicionales
52486,20230506,29,1,1,7,1,111.0,15.31629,1700.10819,334.0,445.0,COMP-000179,Reposición de Calzado Fútbol Tacos Profesionales
52487,20230507,36,1,1,2,1,111.0,7.989840000000001,886.8722400000001,320.0,431.0,COMP-000180,Reposición de Sandalias Playa Niños Coloridas
52488,20230508,64,1,1,2,1,109.0,14.157180000000002,1543.1326200000003,298.0,407.0,COMP-000181,Reposición de Calzado Boxing Botín Competencia
52489,20230509,53,1,1,6,1,121.0,22.84686,2764.47006,300.0,421.0,COMP-000182,Reposición de Zapatos Penny Loafer Clásicos
52490,20230509,22,1,1,2,1,125.0,20.834820000000004,2604.3525000000004,317.0,442.0,COMP-000183,Reposición de Zapatillas Running Trail Mountain
52491,20230509,41,1,1,4,1,109.0,21.08268,2298.01212,285.0,394.0,COMP-000184,Reposición de Zapatillas Tenis Clásicas Blancas
52492,20230509,30,1,1,5,1,127.0,18.60408,2362.71816,332.0,459.0,COMP-000185,Reposición de Botas Montaña Hiking Adventure
52493,20230509,51,1,1,5,1,116.0,19.2456,2232.4896,299.0,415.0,COMP-000186,Reposición de Botas Militares Tácticas Combat
52494,20230511,38,1,1,3,1,127.0,19.887120000000003,2525.6642400000005,305.0,432.0,COMP-000187,Reposición de Botas de Trabajo Industrial Reforzadas
52495,20230513,47,1,1,3,1,119.0,16.920090000000005,2013.4907100000007,298.0,417.0,COMP-000188,Reposición de Zapatillas Walking Confort Plus
52496,20230513,17,1,1,7,1,118.0,19.06335,2249.4753,328.0,446.0,COMP-000189,Reposición de Zapatillas Running Ligeras Performance
52497,20230514,9,1,1,4,1,137.0,11.72961,1606.9565699999998,330.0,467.0,COMP-000190,Reposición de Sandalias Ortopédicas Soporte Arco
52498,20230514,26,1,1,4,1,118.0,19.391400000000004,2288.1852000000003,314.0,432.0,COMP-000191,Reposición de Botas Fashion Urbanas Mujer
52499,20230514,58,1,1,2,1,120.0,16.78887,2014.6644,294.0,414.0,COMP-000192,Reposición de Botas Trabajo Punta Acero Seguridad
52500,20230619,14,1,1,7,1,112.0,22.65732,2537.6198400000003,446.0,558.0,COMP-000193,Reposición de Zapatos Loafer Borlas Ejecutivos
52501,20230620,1,1,1,6,1,134.0,10.30077,1380.30318,449.0,583.0,COMP-000194,Reposición de Sandalias Deportivas Acuáticas
52502,20230622,48,1,1,7,1,128.0,18.74988,2399.98464,414.0,542.0,COMP-000195,Reposición de Calzado Tenis Clay Court Especial
52503,20230622,34,1,1,4,1,129.0,19.64655,2534.40495,412.0,541.0,COMP-000196,Reposición de Zapatillas Skate Urban Style
52504,20230626,59,1,1,5,1,104.0,21.87729,2275.23816,436.0,540.0,COMP-000197,Reposición de Calzado Gym Training Multisport
52505,20230628,2,1,1,8,1,121.0,17.83863,2158.47423,437.0,558.0,COMP-000198,Reposición de Botas Trabajo Punta Acero Seguridad
52506,20230628,23,1,1,4,1,131.0,19.274760000000004,2524.9935600000003,426.0,557.0,COMP-000199,Reposición de Zapatos Salón Tacón Medio Oficina
52507,20230629,16,1,1,2,1,130.0,15.87033,2063.1429000000003,414.0,544.0,COMP-000200,Reposición de Calzado Golf Waterproof Premium
52508,20230630,35,1,1,2,1,113.0,25.98885,2936.74005,448.0,561.0,COMP-000201,Reposición de Zapatos Tipo Brogue Premium Cuero
52509,20230630,42,1,1,3,1,120.0,12.36384,1483.6608,428.0,548.0,COMP-000202,Reposición de Sandalias Casual Verano Acolchadas
52510,20230630,10,1,1,4,1,108.0,19.62468,2119.46544,451.0,559.0,COMP-000203,Reposición de Botas Casual Chukka Ante
52511,20230702,20,1,1,5,1,130.0,14.441490000000003,1877.3937000000003,449.0,579.0,COMP-000204,Reposición de Zapatillas Casual Canvas Juveniles
52512,20230702,37,1,1,4,1,124.0,17.867790000000003,2215.6059600000003,455.0,579.0,COMP-000205,Reposición de Calzado Ciclismo Clips Performance
52513,20230702,52,1,1,7,1,108.0,20.27349,2189.53692,423.0,531.0,COMP-000206,Reposición de Botas Vaqueras Western Clásicas
52514,20230703,60,1,1,8,1,115.0,27.21357,3129.56055,443.0,558.0,COMP-000207,Reposición de Zapatillas Tenis Premium Leather
52515,20230704,3,1,1,3,1,123.0,17.79489,2188.77147,435.0,558.0,COMP-000208,Reposición de Calzado Gym Training Multisport
52516,20230704,44,1,1,8,1,117.0,21.09726,2468.37942,440.0,557.0,COMP-000209,Reposición de Zapatillas Training CrossFit Elite
52517,20230705,31,1,1,8,1,112.0,11.671290000000004,1307.1844800000003,433.0,545.0,COMP-000210,Reposición de Sandalias Tipo Huarache Tradicionales
52518,20230705,28,1,1,1,1,129.0,11.48175,1481.14575,389.0,518.0,COMP-000211,Reposición de Sandalias Playa Flip-Flop Confort
