venta_id,fecha_id,cliente_id,producto_id,orden_id,usuario_id,almacen_id,impuesto_id,cantidad,precio_unitario,subtotal,descuento,impuesto,envio,total,costo_unitario,costo_total,margen,created_at
114388,20240609,1,12,2929,1,1,1,1.0,21.85,21.85,0.0,2.84,0.0,24.69,13.11,13.11,8.74,2026-01-06 04:57:43.082130
114389,20240616,1,12,5248,1,1,1,1.0,22.27,22.27,0.0,2.89,0.0,25.16,13.36,13.36,8.91,2026-01-06 04:57:43.082130
114390,20240616,1,2,2880,1,1,1,1.0,34.08,34.08,0.0,4.43,0.0,38.51,20.45,20.45,13.63,2026-01-06 04:57:43.082130
114391,20240621,1,52,4186,1,1,1,1.0,35.4,35.4,0.0,4.6,0.0,40.0,21.24,21.24,14.16,2026-01-06 04:57:43.082130
114392,20240801,1,55,5244,1,1,1,1.0,34.52,34.52,0.0,4.49,0.0,39.01,20.71,20.71,13.81,2026-01-06 04:57:43.082130
114393,20240801,1,58,5244,1,1,1,1.0,33.64,33.64,0.0,4.37,0.0,38.02,20.19,20.19,13.46,2026-01-06 04:57:43.082130
114394,20240810,1,60,4068,1,1,1,1.0,52.66,52.66,0.0,6.85,0.0,59.51,31.6,31.6,21.07,2026-01-06 04:57:43.082130
114395,20240908,1,2,4178,1,1,1,1.0,36.16,36.16,0.0,4.7,0.0,40.86,21.7,21.7,14.46,2026-01-06 04:57:43.082130
114396,20241007,1,10,2861,1,1,1,1.0,42.62,42.62,0.0,5.54,0.0,48.17,25.57,25.57,17.05,2026-01-06 04:57:43.082130
114397,20241111,1,21,4166,1,1,1,1.0,28.3,28.3,0.0,3.68,0.0,31.98,16.98,16.98,11.32,2026-01-06 04:57:43.082130
114398,20241227,1,6,2927,1,1,1,1.0,36.81,36.81,0.0,4.79,0.0,41.59,22.09,22.09,14.72,2026-01-06 04:57:43.082130
114399,20250104,1,62,5239,1,1,1,1.0,47.05,47.05,0.0,6.12,0.0,53.17,28.23,28.23,18.82,2026-01-06 04:57:43.082130
114400,20250207,1,18,2921,1,1,1,1.0,39.38,39.38,0.0,5.12,0.0,44.49,23.63,23.63,15.75,2026-01-06 04:57:43.082130
114401,20250220,1,15,4146,1,1,1,1.0,25.36,25.36,0.0,3.3,0.0,28.66,15.22,15.22,10.15,2026-01-06 04:57:43.082130
114402,20250318,1,35,4110,1,1,1,1.0,48.56,48.56,0.0,6.31,0.0,54.87,29.13,29.13,19.42,2026-01-06 04:57:43.082130
114403,20250809,1,50,5299,1,1,1,1.0,49.7,49.7,0.0,6.46,0.0,56.16,29.82,29.82,19.88,2026-01-06 04:57:43.082130
114404,20250917,1,52,6524,1,1,1,1.0,38.83,38.83,0.0,5.05,0.0,43.88,23.3,23.3,15.53,2026-01-06 04:57:43.082130
114405,20231231,1,34,6560,1,1,1,1.0,37.25,37.25,0.0,4.84,0.0,42.09,22.35,22.35,14.9,2026-01-06 04:57:43.082130
114406,20240313,1,22,5356,1,1,1,1.0,41.79,41.79,0.0,5.43,0.0,47.22,25.07,25.07,16.71,2026-01-06 04:57:43.082130
114407,20251005,1,25,6486,1,1,1,1.0,47.68,47.68,0.0,6.2,0.0,53.88,28.61,28.61,19.07,2026-01-06 04:57:43.082130
114408,20240619,1,62,5373,1,1,1,1.0,44.84,44.84,0.0,5.83,0.0,50.67,26.91,26.91,17.94,2026-01-06 04:57:43.082130
114409,20240728,1,1,6525,1,1,1,1.0,19.22,19.22,0.0,2.5,0.0,21.72,11.53,11.53,7.69,2026-01-06 04:57:43.082130
114410,20240907,1,3,6497,1,1,1,1.0,34.24,34.24,0.0,4.45,0.0,38.7,20.55,20.55,13.7,2026-01-06 04:57:43.082130
114411,20241104,1,39,6504,1,1,1,1.0,31.61,31.61,0.0,4.11,0.0,35.72,18.97,18.97,12.64,2026-01-06 04:57:43.082130
114412,20241109,1,1,6541,1,1,1,1.0,19.84,19.84,0.0,2.58,0.0,22.42,11.9,11.9,7.94,2026-01-06 04:57:43.082130
114413,20241117,1,10,6473,1,1,1,1.0,41.16,41.16,0.0,5.35,0.0,46.51,24.7,24.7,16.46,2026-01-06 04:57:43.082130
114414,20241201,1,58,6572,1,1,1,1.0,35.09,35.09,0.0,4.56,0.0,39.65,21.05,21.05,14.03,2026-01-06 04:57:43.082130
114415,20251124,1,25,5294,1,1,1,1.0,48.09,48.09,0.0,6.25,0.0,54.34,28.85,28.85,19.24,2026-01-06 04:57:43.082130
114416,20241213,1,32,6480,1,1,1,1.0,38.77,38.77,0.0,5.04,0.0,43.81,23.26,23.26,15.51,2026-01-06 04:57:43.082130
114417,20241223,1,58,6534,1,1,1,1.0,34.47,34.47,0.0,4.48,0.0,38.95,20.68,20.68,13.79,2026-01-06 04:57:43.082130
114418,20241226,1,57,5295,1,1,1,1.0,25.88,25.88,0.0,3.36,0.0,29.24,15.53,15.53,10.35,2026-01-06 04:57:43.082130
114419,20250202,1,5,6570,1,1,1,1.0,35.71,35.71,0.0,4.64,0.0,40.35,21.43,21.43,14.28,2026-01-06 04:57:43.082130
114420,20250417,1,41,6556,1,1,1,1.0,37.22,37.22,0.0,4.84,0.0,42.05,22.33,22.33,14.89,2026-01-06 04:57:43.082130
114421,20250505,1,40,6547,1,1,1,1.0,38.61,38.61,0.0,5.02,0.0,43.63,23.17,23.17,15.44,2026-01-06 04:57:43.082130
114422,20250510,1,62,5311,1,1,1,1.0,44.1,44.1,0.0,5.73,0.0,49.83,26.46,26.46,17.64,2026-01-06 04:57:43.082130
114423,20250515,1,25,5300,1,1,1,1.0,44.83,44.83,0.0,5.83,0.0,50.66,26.9,26.9,17.93,2026-01-06 04:57:43.082130
114424,20250606,1,23,6536,1,1,1,1.0,37.39,37.39,0.0,4.86,0.0,42.25,22.43,22.43,14.96,2026-01-06 04:57:43.082130
114425,20250615,1,41,5314,1,1,1,1.0,39.99,39.99,0.0,5.2,0.0,45.19,24.0,24.0,16.0,2026-01-06 04:57:43.082130
114426,20230125,1,21,6523,1,1,1,1.0,26.49,26.49,0.0,3.44,0.0,29.93,15.89,15.89,10.6,2026-01-06 04:57:43.082130
114427,20230306,1,26,7705,1,1,1,1.0,41.93,41.93,0.0,5.45,0.0,47.39,25.16,25.16,16.77,2026-01-06 04:57:43.082130
114428,20230419,1,33,6472,1,1,1,1.0,25.15,25.15,0.0,3.27,0.0,28.42,15.09,15.09,10.06,2026-01-06 04:57:43.082130
114429,20230422,1,44,5307,1,1,1,1.0,37.71,37.71,0.0,4.9,0.0,42.61,22.62,22.62,15.08,2026-01-06 04:57:43.082130
114430,20230509,1,33,6554,1,1,1,1.0,25.27,25.27,0.0,3.29,0.0,28.55,15.16,15.16,10.11,2026-01-06 04:57:43.082130
114431,20230521,1,34,6582,1,1,1,1.0,35.05,35.05,0.0,4.56,0.0,39.61,21.03,21.03,14.02,2026-01-06 04:57:43.082130
114432,20230621,1,10,7698,1,1,1,1.0,41.08,41.08,0.0,5.34,0.0,46.42,24.65,24.65,16.43,2026-01-06 04:57:43.082130
114433,20230819,1,7,5350,1,1,1,2.0,26.91,53.82,0.0,7.0,0.0,60.82,16.15,32.29,21.53,2026-01-06 04:57:43.082130
114434,20231117,1,57,5316,1,1,1,1.0,26.07,26.07,0.0,3.39,0.0,29.45,15.64,15.64,10.43,2026-01-06 04:57:43.082130
114435,20231118,1,21,5345,1,1,1,1.0,28.7,28.7,0.0,3.73,0.0,32.43,17.22,17.22,11.48,2026-01-06 04:57:43.082130
114436,20231127,1,31,6594,1,1,1,1.0,24.33,24.33,0.0,3.16,0.0,27.5,14.6,14.6,9.73,2026-01-06 04:57:43.082130
114437,20231216,1,33,5372,1,1,1,1.0,25.86,25.86,0.0,3.36,0.0,29.23,15.52,15.52,10.35,2026-01-06 04:57:43.082130
114438,20231216,1,30,5372,1,1,1,1.0,34.06,34.06,0.0,4.43,0.0,38.49,20.44,20.44,13.63,2026-01-06 04:57:43.082130
114439,20241031,1,25,7826,1,1,1,1.0,49.89,49.89,0.0,6.49,0.0,56.38,29.94,29.94,19.96,2026-01-06 04:57:43.082130
114440,20241105,1,17,9069,1,1,1,1.0,33.74,33.74,0.0,4.39,0.0,38.13,20.25,20.25,13.5,2026-01-06 04:57:43.082130
114441,20241108,1,62,9033,1,1,1,1.0,48.98,48.98,0.0,6.37,0.0,55.34,29.39,29.39,19.59,2026-01-06 04:57:43.082130
114442,20241113,1,25,7744,1,1,1,1.0,46.71,46.71,0.0,6.07,0.0,52.78,28.03,28.03,18.68,2026-01-06 04:57:43.082130
114443,20241214,1,14,7730,1,1,1,1.0,43.55,43.55,0.0,5.66,0.0,49.21,26.13,26.13,17.42,2026-01-06 04:57:43.082130
114444,20250711,1,45,8930,1,1,1,1.0,23.33,23.33,0.0,3.03,0.0,26.36,14.0,14.0,9.33,2026-01-06 04:57:43.082130
114445,20250917,1,64,9057,1,1,1,1.0,28.82,28.82,0.0,3.75,0.0,32.57,17.29,17.29,11.53,2026-01-06 04:57:43.082130
114446,20241219,1,19,7831,1,1,1,2.0,37.63,75.27,0.0,9.78,0.0,85.05,22.58,45.16,30.11,2026-01-06 04:57:43.082130
114447,20250304,1,50,7772,1,1,1,2.0,43.89,87.79,0.0,11.41,0.0,99.2,26.34,52.67,35.12,2026-01-06 04:57:43.082130
114448,20250516,1,8,8989,1,1,1,1.0,28.43,28.43,0.0,3.7,0.0,32.13,17.06,17.06,11.37,2026-01-06 04:57:43.082130
114449,20251025,1,47,8970,1,1,1,1.0,32.81,32.81,0.0,4.27,0.0,37.07,19.68,19.68,13.12,2026-01-06 04:57:43.082130
114450,20251104,1,44,7726,1,1,1,1.0,37.04,37.04,0.0,4.82,0.0,41.86,22.23,22.23,14.82,2026-01-06 04:57:43.082130
114451,20230612,1,7,9034,1,1,1,1.0,27.0,27.0,0.0,3.51,0.0,30.5,16.2,16.2,10.8,2026-01-06 04:57:43.082130
114452,20230623,1,41,7755,1,1,1,1.0,41.1,41.1,0.0,5.34,0.0,46.45,24.66,24.66,16.44,2026-01-06 04:57:43.082130
114453,20230804,1,34,7816,1,1,1,1.0,35.4,35.4,0.0,4.6,0.0,40.0,21.24,21.24,14.16,2026-01-06 04:57:43.082130
114454,20230804,1,30,7816,1,1,1,1.0,31.62,31.62,0.0,4.11,0.0,35.73,18.97,18.97,12.65,2026-01-06 04:57:43.082130
114455,20230815,1,12,8972,1,1,1,1.0,21.77,21.77,0.0,2.83,0.0,24.6,13.06,13.06,8.71,2026-01-06 04:57:43.082130
114456,20230825,1,52,7766,1,1,1,1.0,38.59,38.59,0.0,5.02,0.0,43.61,23.15,23.15,15.44,2026-01-06 04:57:43.082130
114457,20231113,1,21,9008,1,1,1,1.0,27.72,27.72,0.0,3.6,0.0,31.32,16.63,16.63,11.09,2026-01-06 04:57:43.082130
114458,20231117,1,28,7822,1,1,1,1.0,19.71,19.71,0.0,2.56,0.0,22.27,11.83,11.83,7.88,2026-01-06 04:57:43.082130
114459,20231122,1,52,9045,1,1,1,1.0,39.17,39.17,0.0,5.09,0.0,44.26,23.5,23.5,15.67,2026-01-06 04:57:43.082130
114460,20231126,1,39,7806,1,1,1,1.0,31.87,31.87,0.0,4.14,0.0,36.02,19.12,19.12,12.75,2026-01-06 04:57:43.082130
114461,20231209,1,45,7805,1,1,1,1.0,21.79,21.79,0.0,2.83,0.0,24.62,13.07,13.07,8.72,2026-01-06 04:57:43.082130
114462,20231214,1,18,8988,1,1,1,1.0,37.16,37.16,0.0,4.83,0.0,41.99,22.3,22.3,14.86,2026-01-06 04:57:43.082130
114463,20231220,1,35,7841,1,1,1,1.0,51.44,51.44,0.0,6.69,0.0,58.12,30.86,30.86,20.57,2026-01-06 04:57:43.082130
114464,20231222,1,1,7838,1,1,1,2.0,20.07,40.13,0.0,5.22,0.0,45.35,12.04,24.08,16.05,2026-01-06 04:57:43.082130
114465,20240304,1,37,8952,1,1,1,1.0,32.96,32.96,0.0,4.28,0.0,37.24,19.77,19.77,13.18,2026-01-06 04:57:43.082130
114466,20240525,1,14,7771,1,1,1,1.0,40.16,40.16,0.0,5.22,0.0,45.38,24.1,24.1,16.06,2026-01-06 04:57:43.082130
114467,20240702,1,44,7790,1,1,1,1.0,39.62,39.62,0.0,5.15,0.0,44.77,23.77,23.77,15.85,2026-01-06 04:57:43.082130
114468,20240809,1,21,7742,1,1,1,1.0,27.18,27.18,0.0,3.53,0.0,30.71,16.31,16.31,10.87,2026-01-06 04:57:43.082130
114469,20240830,1,4,9029,1,1,1,1.0,40.56,40.56,0.0,5.27,0.0,45.83,24.33,24.33,16.22,2026-01-06 04:57:43.082130
114470,20240928,1,21,8985,1,1,1,1.0,27.43,27.43,0.0,3.57,0.0,30.99,16.46,16.46,10.97,2026-01-06 04:57:43.082130
114471,20241019,1,49,9052,1,1,1,1.0,29.19,29.19,0.0,3.79,0.0,32.99,17.51,17.51,11.68,2026-01-06 04:57:43.082130
114472,20240621,1,57,10252,1,1,1,1.0,23.73,23.73,0.0,3.08,0.0,26.81,14.24,14.24,9.49,2026-01-06 04:57:43.082130
114473,20240728,1,59,10268,1,1,1,1.0,36.85,36.85,0.0,4.79,0.0,41.64,22.11,22.11,14.74,2026-01-06 04:57:43.082130
114474,20240730,1,11,11460,1,1,1,1.0,33.03,33.03,0.0,4.29,0.0,37.32,19.82,19.82,13.21,2026-01-06 04:57:43.082130
114475,20241003,1,18,11428,1,1,1,1.0,35.15,35.15,0.0,4.57,0.0,39.72,21.09,21.09,14.06,2026-01-06 04:57:43.082130
114476,20241016,1,42,11427,1,1,1,1.0,22.39,22.39,0.0,2.91,0.0,25.3,13.44,13.44,8.96,2026-01-06 04:57:43.082130
114477,20241017,1,56,9083,1,1,1,1.0,47.13,47.13,0.0,6.13,0.0,53.26,28.28,28.28,18.85,2026-01-06 04:57:43.082130
114478,20241128,1,30,11406,1,1,1,1.0,31.93,31.93,0.0,4.15,0.0,36.08,19.16,19.16,12.77,2026-01-06 04:57:43.082130
114479,20250321,1,45,10197,1,1,1,1.0,22.59,22.59,0.0,2.94,0.0,25.52,13.55,13.55,9.03,2026-01-06 04:57:43.082130
114480,20250506,1,25,9075,1,1,1,1.0,46.5,46.5,0.0,6.05,0.0,52.55,27.9,27.9,18.6,2026-01-06 04:57:43.082130
114481,20250526,1,48,10237,1,1,1,1.0,35.22,35.22,0.0,4.58,0.0,39.8,21.13,21.13,14.09,2026-01-06 04:57:43.082130
114482,20250702,1,20,11458,1,1,1,1.0,30.39,30.39,0.0,3.95,0.0,34.34,18.23,18.23,12.16,2026-01-06 04:57:43.082130
114483,20250718,1,17,10204,1,1,1,2.0,35.42,70.83,0.0,9.21,0.0,80.04,21.25,42.5,28.33,2026-01-06 04:57:43.082130
114484,20250729,1,64,11461,1,1,1,1.0,27.21,27.21,0.0,3.54,0.0,30.74,16.32,16.32,10.88,2026-01-06 04:57:43.082130
114485,20250821,1,58,10212,1,1,1,1.0,37.17,37.17,0.0,4.83,0.0,42.0,22.3,22.3,14.87,2026-01-06 04:57:43.082130
114486,20250825,1,58,11414,1,1,1,1.0,33.48,33.48,0.0,4.35,0.0,37.84,20.09,20.09,13.39,2026-01-06 04:57:43.082130
114487,20250826,1,55,10233,1,1,1,1.0,35.05,35.05,0.0,4.56,0.0,39.6,21.03,21.03,14.02,2026-01-06 04:57:43.082130
114488,20250916,1,14,10207,1,1,1,1.0,43.25,43.25,0.0,5.62,0.0,48.88,25.95,25.95,17.3,2026-01-06 04:57:43.082130
114489,20250916,1,61,10207,1,1,1,1.0,48.01,48.01,0.0,6.24,0.0,54.25,28.81,28.81,19.2,2026-01-06 04:57:43.082130
114490,20251016,1,40,11444,1,1,1,1.0,41.5,41.5,0.0,5.4,0.0,46.9,24.9,24.9,16.6,2026-01-06 04:57:43.082130
114491,20251018,1,64,10272,1,1,1,1.0,27.09,27.09,0.0,3.52,0.0,30.61,16.25,16.25,10.84,2026-01-06 04:57:43.082130
114492,20230217,1,4,10235,1,1,1,1.0,41.21,41.21,0.0,5.36,0.0,46.56,24.72,24.72,16.48,2026-01-06 04:57:43.082130
114493,20230219,1,36,10318,1,1,1,1.0,14.35,14.35,0.0,1.86,0.0,16.21,8.61,8.61,5.74,2026-01-06 04:57:43.082130
114494,20230219,1,52,10318,1,1,1,1.0,34.63,34.63,0.0,4.5,0.0,39.13,20.78,20.78,13.85,2026-01-06 04:57:43.082130
114495,20230323,1,43,11457,1,1,1,2.0,40.96,81.93,0.0,10.65,0.0,92.58,24.58,49.16,32.77,2026-01-06 04:57:43.082130
114496,20230424,1,43,10261,1,1,1,1.0,38.55,38.55,0.0,5.01,0.0,43.56,23.13,23.13,15.42,2026-01-06 04:57:43.082130
114497,20230512,1,5,10216,1,1,1,1.0,35.25,35.25,0.0,4.58,0.0,39.83,21.15,21.15,14.1,2026-01-06 04:57:43.082130
114498,20231006,1,38,10239,1,1,1,1.0,37.14,37.14,0.0,4.83,0.0,41.97,22.29,22.29,14.86,2026-01-06 04:57:43.082130
114499,20231112,1,54,11472,1,1,1,2.0,38.04,76.07,0.0,9.89,0.0,85.96,22.82,45.64,30.43,2026-01-06 04:57:43.082130
114500,20231205,1,4,9090,1,1,1,1.0,37.38,37.38,0.0,4.86,0.0,42.24,22.43,22.43,14.95,2026-01-06 04:57:43.082130
114501,20231206,1,11,9087,1,1,1,1.0,32.08,32.08,0.0,4.17,0.0,36.25,19.25,19.25,12.83,2026-01-06 04:57:43.082130
114502,20240207,1,50,10262,1,1,1,1.0,49.1,49.1,0.0,6.38,0.0,55.48,29.46,29.46,19.64,2026-01-06 04:57:43.082130
114503,20240312,1,18,11466,1,1,1,1.0,39.45,39.45,0.0,5.13,0.0,44.58,23.67,23.67,15.78,2026-01-06 04:57:43.082130
114504,20240618,1,12,11418,1,1,1,1.0,20.46,20.46,0.0,2.66,0.0,23.12,12.28,12.28,8.19,2026-01-06 04:57:43.082130
114505,20240607,1,7,12606,1,1,1,1.0,30.11,30.11,0.0,3.91,0.0,34.03,18.07,18.07,12.05,2026-01-06 04:57:43.082130
114506,20240618,1,27,12637,1,1,1,1.0,34.29,34.29,0.0,4.46,0.0,38.74,20.57,20.57,13.71,2026-01-06 04:57:43.082130
114507,20240721,1,23,11526,1,1,1,1.0,41.82,41.82,0.0,5.44,0.0,47.25,25.09,25.09,16.73,2026-01-06 04:57:43.082130
114508,20240725,1,62,12607,1,1,1,1.0,47.06,47.06,0.0,6.12,0.0,53.18,28.24,28.24,18.82,2026-01-06 04:57:43.082130
114509,20240816,1,29,12710,1,1,1,1.0,32.13,32.13,0.0,4.18,0.0,36.3,19.28,19.28,12.85,2026-01-06 04:57:43.082130
114510,20240825,1,21,11520,1,1,1,1.0,25.68,25.68,0.0,3.34,0.0,29.02,15.41,15.41,10.27,2026-01-06 04:57:43.082130
114511,20241113,1,43,12644,1,1,1,2.0,36.67,73.34,0.0,9.53,0.0,82.88,22.0,44.01,29.34,2026-01-06 04:57:43.082130
114512,20241115,1,12,11481,1,1,1,1.0,19.48,19.48,0.0,2.53,0.0,22.02,11.69,11.69,7.79,2026-01-06 04:57:43.082130
114513,20250112,1,55,11501,1,1,1,1.0,31.54,31.54,0.0,4.1,0.0,35.63,18.92,18.92,12.61,2026-01-06 04:57:43.082130
114514,20250327,1,55,12664,1,1,1,1.0,33.38,33.38,0.0,4.34,0.0,37.71,20.03,20.03,13.35,2026-01-06 04:57:43.082130
114515,20250428,1,60,12679,1,1,1,1.0,54.09,54.09,0.0,7.03,0.0,61.13,32.46,32.46,21.64,2026-01-06 04:57:43.082130
114516,20250521,1,51,12581,1,1,1,1.0,36.73,36.73,0.0,4.77,0.0,41.5,22.04,22.04,14.69,2026-01-06 04:57:43.082130
114517,20250530,1,63,12671,1,1,1,1.0,31.17,31.17,0.0,4.05,0.0,35.22,18.7,18.7,12.47,2026-01-06 04:57:43.082130
114518,20250604,1,9,12627,1,1,1,1.0,20.96,20.96,0.0,2.72,0.0,23.69,12.58,12.58,8.38,2026-01-06 04:57:43.082130
114519,20250723,1,8,12721,1,1,1,2.0,28.87,57.74,0.0,7.51,0.0,65.25,17.32,34.64,23.1,2026-01-06 04:57:43.082130
114520,20250725,1,55,11513,1,1,1,1.0,31.35,31.35,0.0,4.08,0.0,35.42,18.81,18.81,12.54,2026-01-06 04:57:43.082130
114521,20250918,1,55,11510,1,1,1,1.0,32.71,32.71,0.0,4.25,0.0,36.97,19.63,19.63,13.09,2026-01-06 04:57:43.082130
114522,20251027,1,51,11548,1,1,1,1.0,36.21,36.21,0.0,4.71,0.0,40.92,21.73,21.73,14.48,2026-01-06 04:57:43.082130
114523,20251027,1,44,11548,1,1,1,1.0,37.63,37.63,0.0,4.89,0.0,42.53,22.58,22.58,15.05,2026-01-06 04:57:43.082130
114524,20251112,1,59,12660,1,1,1,1.0,38.49,38.49,0.0,5.0,0.0,43.49,23.09,23.09,15.39,2026-01-06 04:57:43.082130
114525,20230207,1,62,12673,1,1,1,1.0,44.01,44.01,0.0,5.72,0.0,49.73,26.41,26.41,17.6,2026-01-06 04:57:43.082130
114526,20230307,1,50,11505,1,1,1,1.0,49.51,49.51,0.0,6.44,0.0,55.94,29.7,29.7,19.8,2026-01-06 04:57:43.082130
114527,20230307,1,43,11505,1,1,1,1.0,37.84,37.84,0.0,4.92,0.0,42.76,22.7,22.7,15.14,2026-01-06 04:57:43.082130
114528,20230316,1,39,12680,1,1,1,1.0,30.54,30.54,0.0,3.97,0.0,34.51,18.32,18.32,12.22,2026-01-06 04:57:43.082130
114529,20230427,1,1,12639,1,1,1,1.0,20.85,20.85,0.0,2.71,0.0,23.56,12.51,12.51,8.34,2026-01-06 04:57:43.082130
114530,20230626,1,39,11486,1,1,1,1.0,32.28,32.28,0.0,4.2,0.0,36.48,19.37,19.37,12.91,2026-01-06 04:57:43.082130
114531,20230816,1,61,12643,1,1,1,1.0,48.28,48.28,0.0,6.28,0.0,54.55,28.97,28.97,19.31,2026-01-06 04:57:43.082130
114532,20231103,1,42,13783,1,1,1,1.0,22.58,22.58,0.0,2.93,0.0,25.51,13.55,13.55,9.03,2026-01-06 04:57:43.082130
114533,20231227,1,31,12666,1,1,1,1.0,24.27,24.27,0.0,3.15,0.0,27.42,14.56,14.56,9.71,2026-01-06 04:57:43.082130
114534,20240210,1,2,12633,1,1,1,1.0,37.97,37.97,0.0,4.94,0.0,42.91,22.78,22.78,15.19,2026-01-06 04:57:43.082130
114535,20240216,1,49,12715,1,1,1,1.0,27.93,27.93,0.0,3.63,0.0,31.56,16.76,16.76,11.17,2026-01-06 04:57:43.082130
114536,20240520,1,51,12657,1,1,1,1.0,37.49,37.49,0.0,4.87,0.0,42.37,22.5,22.5,15.0,2026-01-06 04:57:43.082130
114537,20240520,1,61,12734,1,1,1,1.0,47.23,47.23,0.0,6.14,0.0,53.37,28.34,28.34,18.89,2026-01-06 04:57:43.082130
114538,20240524,1,52,12618,1,1,1,1.0,37.18,37.18,0.0,4.83,0.0,42.01,22.31,22.31,14.87,2026-01-06 04:57:43.082130
114539,20250706,1,13,15071,1,1,1,1.0,27.93,27.93,0.0,3.63,0.0,31.56,16.76,16.76,11.17,2026-01-06 04:57:43.082130
114540,20250726,1,54,15043,1,1,1,1.0,39.17,39.17,0.0,5.09,0.0,44.26,23.5,23.5,15.67,2026-01-06 04:57:43.082130
114541,20250729,1,59,13919,1,1,1,1.0,37.43,37.43,0.0,4.87,0.0,42.3,22.46,22.46,14.97,2026-01-06 04:57:43.082130
114542,20250807,1,16,13935,1,1,1,1.0,36.77,36.77,0.0,4.78,0.0,41.55,22.06,22.06,14.71,2026-01-06 04:57:43.082130
114543,20231106,1,7,15097,1,1,1,2.0,30.49,60.99,0.0,7.93,0.0,68.92,18.3,36.59,24.4,2026-01-06 04:57:43.082130
114544,20231111,1,51,13861,1,1,1,1.0,41.17,41.17,0.0,5.35,0.0,46.52,24.7,24.7,16.47,2026-01-06 04:57:43.082130
114545,20231130,1,14,13813,1,1,1,1.0,42.44,42.44,0.0,5.52,0.0,47.95,25.46,25.46,16.97,2026-01-06 04:57:43.082130
114546,20231130,1,26,13813,1,1,1,1.0,37.82,37.82,0.0,4.92,0.0,42.74,22.69,22.69,15.13,2026-01-06 04:57:43.082130
114547,20231207,1,2,15017,1,1,1,1.0,34.54,34.54,0.0,4.49,0.0,39.04,20.73,20.73,13.82,2026-01-06 04:57:43.082130
114548,20231222,1,58,15066,1,1,1,1.0,35.14,35.14,0.0,4.57,0.0,39.71,21.08,21.08,14.06,2026-01-06 04:57:43.082130
114549,20240311,1,61,13791,1,1,1,1.0,45.7,45.7,0.0,5.94,0.0,51.64,27.42,27.42,18.28,2026-01-06 04:57:43.082130
114550,20240421,1,54,13911,1,1,1,1.0,38.66,38.66,0.0,5.03,0.0,43.69,23.2,23.2,15.47,2026-01-06 04:57:43.082130
114551,20240605,1,62,13804,1,1,1,1.0,48.39,48.39,0.0,6.29,0.0,54.68,29.04,29.04,19.36,2026-01-06 04:57:43.082130
114552,20241220,1,50,13864,1,1,1,1.0,45.58,45.58,0.0,5.93,0.0,51.51,27.35,27.35,18.23,2026-01-06 04:57:43.082130
114553,20241226,1,63,15022,1,1,1,1.0,29.54,29.54,0.0,3.84,0.0,33.38,17.73,17.73,11.82,2026-01-06 04:57:43.082130
114554,20250313,1,64,15001,1,1,1,1.0,27.5,27.5,0.0,3.58,0.0,31.08,16.5,16.5,11.0,2026-01-06 04:57:43.082130
114555,20250821,1,54,13824,1,1,1,1.0,35.24,35.24,0.0,4.58,0.0,39.82,21.15,21.15,14.1,2026-01-06 04:57:43.082130
114556,20250406,1,21,15074,1,1,1,1.0,25.61,25.61,0.0,3.33,0.0,28.94,15.37,15.37,10.24,2026-01-06 04:57:43.082130
114557,20250502,1,4,15003,1,1,1,1.0,40.05,40.05,0.0,5.21,0.0,45.25,24.03,24.03,16.02,2026-01-06 04:57:43.082130
114558,20250625,1,8,13797,1,1,1,1.0,27.65,27.65,0.0,3.59,0.0,31.24,16.59,16.59,11.06,2026-01-06 04:57:43.082130
114559,20251108,1,16,13880,1,1,1,1.0,33.77,33.77,0.0,4.39,0.0,38.16,20.26,20.26,13.51,2026-01-06 04:57:43.082130
114560,20251118,1,5,13828,1,1,1,1.0,41.41,41.41,0.0,5.38,0.0,46.79,24.84,24.84,16.56,2026-01-06 04:57:43.082130
114561,20251118,1,16,13828,1,1,1,1.0,32.46,32.46,0.0,4.22,0.0,36.68,19.48,19.48,12.98,2026-01-06 04:57:43.082130
114562,20240616,1,1,15036,1,1,1,1.0,18.52,18.52,0.0,2.41,0.0,20.92,11.11,11.11,7.41,2026-01-06 04:57:43.082130
114563,20240727,1,49,15002,1,1,1,1.0,29.74,29.74,0.0,3.87,0.0,33.61,17.85,17.85,11.9,2026-01-06 04:57:43.082130
114564,20240806,1,32,13912,1,1,1,1.0,38.16,38.16,0.0,4.96,0.0,43.12,22.9,22.9,15.26,2026-01-06 04:57:43.082130
114565,20240806,1,59,15112,1,1,1,1.0,39.5,39.5,0.0,5.13,0.0,44.63,23.7,23.7,15.8,2026-01-06 04:57:43.082130
114566,20240829,1,15,14990,1,1,1,1.0,23.96,23.96,0.0,3.11,0.0,27.07,14.38,14.38,9.58,2026-01-06 04:57:43.082130
114567,20241110,1,61,13851,1,1,1,1.0,45.9,45.9,0.0,5.97,0.0,51.87,27.54,27.54,18.36,2026-01-06 04:57:43.082130
114568,20241202,1,4,15104,1,1,1,1.0,40.44,40.44,0.0,5.26,0.0,45.69,24.26,24.26,16.17,2026-01-06 04:57:43.082130
114569,20241206,1,63,13937,1,1,1,1.0,28.11,28.11,0.0,3.65,0.0,31.76,16.87,16.87,11.24,2026-01-06 04:57:43.082130
